City_x,County,Zipcode,Total Households 2012,Total Households 2012 Margin of Error,Total Households Income 2012,Total Households Income 2012 Margin of Error,Total Households 2013,Total Households 2013 Margin of Error,Total Households Income 2013,Total Households Income 2013 Margin of Error,Total Households 2014,Total Households 2014 Margin of Error,Total Households Income 2014,Total Households Income 2014 Margin of Error,Total Households 2015,Total Households 2015 Margin of Error,Total Households Income 2015,Total Households Income 2015 Margin of Error,Total Households 2016,Total Households 2016 Margin of Error,Total Households Income 2016,Total Households Income 2016 Margin of Error,License,Street,City_y
Pueblo,Pueblo,81006,4424.0,213.0,52069,4817,4416.0,209.0,54292,3785,4377.0,201.0,54435,4347,4429.0,179.0,52145,5447,4489.0,192.0,55494,4602,402R-00514,30899 Highway 50 East,Pueblo
Pueblo,Pueblo,81006,4424.0,213.0,52069,4817,4416.0,209.0,54292,3785,4377.0,201.0,54435,4347,4429.0,179.0,52145,5447,4489.0,192.0,55494,4602,402R-00556,1714 B Santa Fe Drive,Pueblo
Pueblo,Pueblo,81006,4424.0,213.0,52069,4817,4416.0,209.0,54292,3785,4377.0,201.0,54435,4347,4429.0,179.0,52145,5447,4489.0,192.0,55494,4602,402R-00513,1805 Sante Fe Drive Unit E,Pueblo
Pueblo,Pueblo,81006,4424.0,213.0,52069,4817,4416.0,209.0,54292,3785,4377.0,201.0,54435,4347,4429.0,179.0,52145,5447,4489.0,192.0,55494,4602,402R-00222,1400 Santa Fe Drive Suites A & B,Pueblo
Pueblo,Pueblo,81007,10648.0,348.0,65052,2792,10731.0,304.0,65384,2228,10867.0,278.0,64643,2635,10940.0,273.0,65794,3224,11118.0,261.0,64534,2293,402R-00157,748 East Industrial Boulevard,Pueblo West
Pueblo,Pueblo,81007,10648.0,348.0,65052,2792,10731.0,304.0,65384,2228,10867.0,278.0,64643,2635,10940.0,273.0,65794,3224,11118.0,261.0,64534,2293,402R-00567,67 North Silicon Drive  # 130,Pueblo West
Pueblo,Pueblo,81007,10648.0,348.0,65052,2792,10731.0,304.0,65384,2228,10867.0,278.0,64643,2635,10940.0,273.0,65794,3224,11118.0,261.0,64534,2293,402R-00444,78 North Precision Drive,Pueblo
Pueblo,Pueblo,81007,10648.0,348.0,65052,2792,10731.0,304.0,65384,2228,10867.0,278.0,64643,2635,10940.0,273.0,65794,3224,11118.0,261.0,64534,2293,402R-00219,"74 North Component Drive, Suite 170",Pueblo West
Pueblo,Pueblo,81007,10648.0,348.0,65052,2792,10731.0,304.0,65384,2228,10867.0,278.0,64643,2635,10940.0,273.0,65794,3224,11118.0,261.0,64534,2293,402R-00063,922 East Kimble Drive,Pueblo West
Pueblo,Pueblo,81007,10648.0,348.0,65052,2792,10731.0,304.0,65384,2228,10867.0,278.0,64643,2635,10940.0,273.0,65794,3224,11118.0,261.0,64534,2293,402R-00524,749 East Enterprise Drive,Pueblo West
Pueblo,Pueblo,81007,10648.0,348.0,65052,2792,10731.0,304.0,65384,2228,10867.0,278.0,64643,2635,10940.0,273.0,65794,3224,11118.0,261.0,64534,2293,402R-00359,148 East Assembly Drive,Pueblo West
Pueblo,Pueblo,81007,10648.0,348.0,65052,2792,10731.0,304.0,65384,2228,10867.0,278.0,64643,2635,10940.0,273.0,65794,3224,11118.0,261.0,64534,2293,402R-00123,"609 East Enterprise Drive, Suite 130",Pueblo West
Pueblo,Pueblo,81007,10648.0,348.0,65052,2792,10731.0,304.0,65384,2228,10867.0,278.0,64643,2635,10940.0,273.0,65794,3224,11118.0,261.0,64534,2293,402R-00177,"428 South McCulloch Boulevard, Building A",Pueblo West
Pueblo,Pueblo,81007,10648.0,348.0,65052,2792,10731.0,304.0,65384,2228,10867.0,278.0,64643,2635,10940.0,273.0,65794,3224,11118.0,261.0,64534,2293,402R-00196,41 North Precision Drive,Pueblo West
Pueblo,Pueblo,81007,10648.0,348.0,65052,2792,10731.0,304.0,65384,2228,10867.0,278.0,64643,2635,10940.0,273.0,65794,3224,11118.0,261.0,64534,2293,402R-00751,83 North Magneto Drive,Pueblo West
Pueblo,Pueblo,81008,4217.0,249.0,51548,2846,4374.0,239.0,50518,4978,4236.0,161.0,52199,4191,4213.0,208.0,51545,5622,4216.0,198.0,50385,6972,402R-00671,3504 North Elizabeth Street,Pueblo
Pueblo,Pueblo,81008,4217.0,249.0,51548,2846,4374.0,239.0,50518,4978,4236.0,161.0,52199,4191,4213.0,208.0,51545,5622,4216.0,198.0,50385,6972,402R-00650,4740 Dillion Drive,Pueblo
Pueblo,Pueblo,81008,4217.0,249.0,51548,2846,4374.0,239.0,50518,4978,4236.0,161.0,52199,4191,4213.0,208.0,51545,5622,4216.0,198.0,50385,6972,402R-00537,2285 North Interstate 25,Pueblo
Pueblo,Pueblo,81008,4217.0,249.0,51548,2846,4374.0,239.0,50518,4978,4236.0,161.0,52199,4191,4213.0,208.0,51545,5622,4216.0,198.0,50385,6972,402R-00725,4803 North Interstate 25,Pueblo
Pueblo,Pueblo,81009,,,,,,,,,,,,,,,,,,,,,,,
Pueblo,Pueblo,81010,,,,,,,,,,,,,,,,,,,,,,,
Pueblo,Pueblo,81011,,,,,,,,,,,,,,,,,,,,,,,
Pueblo,Pueblo,81012,,,,,,,,,,,,,,,,,,,,,,,
Colorado City,Pueblo,81019,537.0,123.0,38614,7354,643.0,140.0,39677,6750,618.0,126.0,55550,22031,659.0,116.0,55505,21179,630.0,125.0,42262,18551,402R-00754,4490 Bent Brothers Boulevard Unit B1-B2,Colorado City
Aguilar,Las Animas,81020,466.0,82.0,39444,10505,404.0,67.0,35500,7334,425.0,73.0,42578,10227,428.0,77.0,40000,9616,361.0,83.0,42614,10529,,,
Arlington,Kiowa,81021,5.0,5.0,40417,59909,6.0,5.0,-,**,5.0,5.0,-,**,9.0,8.0,-,**,7.0,6.0,-,**,,,
Avondale,Pueblo,81022,477.0,87.0,39929,17320,486.0,105.0,47500,14426,500.0,101.0,50814,8209,566.0,108.0,44844,9739,564.0,110.0,50349,13370,,,
Beulah,Pueblo,81023,481.0,101.0,59938,36992,479.0,115.0,53424,15088,507.0,120.0,50231,19130,524.0,90.0,50833,24067,536.0,101.0,64250,28135,,,
Boncarbo,Las Animas,81024,36.0,21.0,85500,61523,43.0,23.0,87188,47433,35.0,23.0,106125,20987,71.0,42.0,(X),(X),74.0,52.0,-,**,,,
Boone,Pueblo,81025,424.0,71.0,39615,7705,432.0,67.0,31635,13025,408.0,75.0,31204,6973,381.0,63.0,34583,8028,319.0,68.0,31016,7022,,,
Branson,Las Animas,81027,57.0,16.0,40417,10210,73.0,29.0,32917,14601,61.0,28.0,34250,9353,62.0,27.0,36500,12172,73.0,23.0,36328,2650,,,
Campo,Baca,81029,154.0,34.0,29167,6405,131.0,31.0,29750,8122,113.0,23.0,40074,12645,102.0,23.0,40000,13939,88.0,24.0,30000,7271,,,
Cheraw,Otero,81030,38.0,20.0,33500,18955,46.0,23.0,33000,13970,51.0,18.0,43125,15406,57.0,22.0,42969,8436,60.0,20.0,43000,13653,,,
Crowley,Crowley,81033,101.0,47.0,32656,22845,96.0,41.0,31944,17997,87.0,30.0,34688,18180,63.0,24.0,26719,3876,53.0,20.0,27396,3002,,,
Crowley,Crowley,81034,,,,,,,,,,,,,,,,,,,,,,,
Eads,Kiowa,81036,364.0,43.0,41042,11367,408.0,43.0,37857,9751,395.0,48.0,38021,5839,413.0,51.0,37455,8660,418.0,50.0,37396,6205,,,
Fort Lyon,Bent,81038,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**,0.0,11.0,-,**,0.0,11.0,-,**,,,
Fowler,Otero,81039,659.0,78.0,34353,6328,674.0,69.0,37931,4850,714.0,81.0,37500,7447,729.0,71.0,39625,8581,680.0,83.0,42857,5523,,,
Gardner,Huerfano,81040,353.0,101.0,34886,9859,310.0,91.0,33790,12824,221.0,70.0,20815,6858,251.0,64.0,22446,5766,249.0,77.0,29293,12531,,,
Granada,Prowers,81041,294.0,66.0,29792,8523,262.0,68.0,27143,7923,246.0,58.0,31071,9692,240.0,48.0,29038,9020,284.0,52.0,27321,4135,,,
Hartman,Prowers,81043,30.0,18.0,37500,31132,29.0,18.0,29250,33407,27.0,17.0,32083,57622,20.0,12.0,(X),(X),21.0,11.0,-,**,,,
Hasty,Bent,81044,149.0,61.0,43068,20534,178.0,72.0,50278,28015,132.0,59.0,50625,36379,128.0,62.0,73125,52628,165.0,50.0,50764,13198,,,
Haswell,Kiowa,81045,32.0,17.0,55833,30632,32.0,14.0,56250,22371,38.0,16.0,55000,14745,41.0,19.0,45417,19620,29.0,10.0,39375,9019,,,
Hoehne,Las Animas,81046,,,,,,,,,,,,,,,,,,,,,,,
Holly,Prowers,81047,586.0,79.0,38409,4634,632.0,84.0,38704,4722,639.0,88.0,42064,4683,590.0,82.0,42097,7096,604.0,69.0,41544,6178,,,
Kim,Las Animas,81049,132.0,32.0,42083,8856,144.0,31.0,40250,10716,126.0,26.0,43333,8352,125.0,25.0,46964,10950,129.0,27.0,47708,12393,,,
La Junta,Otero,81050,4058.0,228.0,36006,3097,3922.0,223.0,37543,5102,3804.0,178.0,32255,4438,3792.0,208.0,31929,3622,3825.0,183.0,32311,3980,,,
Lamar,Prowers,81052,3849.0,176.0,33119,2822,3731.0,156.0,33873,2871,3736.0,183.0,34196,2876,3726.0,206.0,40096,6117,3662.0,177.0,41875,4321,,,
Las Animas,Bent,81054,1507.0,174.0,35139,2626,1455.0,154.0,35276,2972,1413.0,216.0,37029,3641,1248.0,300.0,34233,4209,1289.0,166.0,31343,6166,,,
La Veta,Huerfano,81055,764.0,97.0,46750,11658,715.0,102.0,44479,10754,683.0,100.0,44875,7980,658.0,110.0,40476,11178,693.0,103.0,42617,7921,,,
Mc Clave,Bent,81057,184.0,50.0,32308,20559,151.0,57.0,43750,14278,152.0,65.0,49667,6435,190.0,92.0,44375,12796,195.0,65.0,46458,6891,,,
Manzanola,Otero,81058,365.0,60.0,35729,10179,327.0,51.0,33036,7084,349.0,54.0,33750,7842,376.0,46.0,33684,5735,366.0,55.0,33036,6535,,,
Model,Las Animas,81059,57.0,23.0,53750,17290,61.0,25.0,51250,26297,56.0,23.0,58750,30327,76.0,32.0,52500,17355,75.0,32.0,56250,18674,,,
Olney Springs,Crowley,81062,243.0,59.0,46250,10530,293.0,86.0,38375,16428,311.0,77.0,29362,9995,346.0,76.0,29235,6051,371.0,77.0,38661,14391,,,
Ordway,Crowley,81063,617.0,104.0,33021,6123,579.0,80.0,27946,5812,557.0,83.0,31417,7009,534.0,79.0,30938,6315,547.0,98.0,30536,6368,402R-00770,114 East 2nd Street,Ordway
Pritchett,Baca,81064,141.0,35.0,41406,7178,129.0,32.0,46250,7888,125.0,25.0,48594,7644,113.0,25.0,48750,10773,119.0,28.0,50250,13790,,,
Rocky Ford,Otero,81067,2447.0,171.0,25755,4763,2373.0,150.0,28212,4986,2363.0,152.0,32478,7057,2409.0,201.0,32488,8386,2363.0,158.0,35918,4053,402R-00765,1315 Elm Avenue,Rocky Ford
Rocky Ford,Otero,81067,2447.0,171.0,25755,4763,2373.0,150.0,28212,4986,2363.0,152.0,32478,7057,2409.0,201.0,32488,8386,2363.0,158.0,35918,4053,402R-00755,1709 Swink Avenue,Rocky Ford
Rye,Pueblo,81069,818.0,127.0,58032,7692,718.0,128.0,57763,10589,684.0,113.0,68929,13167,683.0,119.0,64617,6212,734.0,121.0,68750,13600,,,
Sheridan Lake,Kiowa,81071,127.0,28.0,41719,8165,113.0,24.0,45938,12042,121.0,28.0,38125,6188,120.0,24.0,39688,7785,127.0,24.0,38839,4369,,,
Springfield,Baca,81073,823.0,72.0,37113,3253,828.0,60.0,36429,4136,830.0,54.0,35735,3138,814.0,56.0,35804,5116,800.0,56.0,34286,3201,,,
Sugar City,Crowley,81076,201.0,42.0,43250,9134,177.0,41.0,36719,13222,194.0,54.0,33571,21365,208.0,63.0,42500,11465,190.0,61.0,32500,26610,,,
Swink,Otero,81077,189.0,55.0,39018,14512,197.0,44.0,33977,6794,221.0,53.0,35114,9324,191.0,53.0,35250,18947,242.0,69.0,30938,12093,,,
Trinchera,Las Animas,81081,37.0,20.0,50417,37342,29.0,16.0,24861,31901,29.0,16.0,24531,40586,30.0,13.0,38125,29886,23.0,11.0,53750,7754,,,
Trinidad,Las Animas,81082,5024.0,218.0,40245,5116,4869.0,228.0,41162,5138,4799.0,225.0,45179,2725,4766.0,244.0,45000,3014,5050.0,245.0,42439,3480,402R-00606,116 Santa Fe Trail Drive,Trinidad
Trinidad,Las Animas,81082,5024.0,218.0,40245,5116,4869.0,228.0,41162,5138,4799.0,225.0,45179,2725,4766.0,244.0,45000,3014,5050.0,245.0,42439,3480,402R-00371,3019 Toupal Drive,Trinidad
Trinidad,Las Animas,81082,5024.0,218.0,40245,5116,4869.0,228.0,41162,5138,4799.0,225.0,45179,2725,4766.0,244.0,45000,3014,5050.0,245.0,42439,3480,402R-00383,453 North Commercial Street,Trinidad
Trinidad,Las Animas,81082,5024.0,218.0,40245,5116,4869.0,228.0,41162,5138,4799.0,225.0,45179,2725,4766.0,244.0,45000,3014,5050.0,245.0,42439,3480,402R-00476,137 West Cedar Street,Trinidad
Trinidad,Las Animas,81082,5024.0,218.0,40245,5116,4869.0,228.0,41162,5138,4799.0,225.0,45179,2725,4766.0,244.0,45000,3014,5050.0,245.0,42439,3480,402R-00645,466 West Main Street,Trinidad
Trinidad,Las Animas,81082,5024.0,218.0,40245,5116,4869.0,228.0,41162,5138,4799.0,225.0,45179,2725,4766.0,244.0,45000,3014,5050.0,245.0,42439,3480,402R-00564,520 Nevada Avenue,Trinidad
Trinidad,Las Animas,81082,5024.0,218.0,40245,5116,4869.0,228.0,41162,5138,4799.0,225.0,45179,2725,4766.0,244.0,45000,3014,5050.0,245.0,42439,3480,402R-00421,118 Santa Fe Trail,Trinidad
Trinidad,Las Animas,81082,5024.0,218.0,40245,5116,4869.0,228.0,41162,5138,4799.0,225.0,45179,2725,4766.0,244.0,45000,3014,5050.0,245.0,42439,3480,402R-00496,2600 Freedom Road,Trinidad
Trinidad,Las Animas,81082,5024.0,218.0,40245,5116,4869.0,228.0,41162,5138,4799.0,225.0,45179,2725,4766.0,244.0,45000,3014,5050.0,245.0,42439,3480,402R-00584,514 West Main Street,Trinidad
Trinidad,Las Animas,81082,5024.0,218.0,40245,5116,4869.0,228.0,41162,5138,4799.0,225.0,45179,2725,4766.0,244.0,45000,3014,5050.0,245.0,42439,3480,402R-00689,1400 Van Buren Street,Trinidad
Trinidad,Las Animas,81082,5024.0,218.0,40245,5116,4869.0,228.0,41162,5138,4799.0,225.0,45179,2725,4766.0,244.0,45000,3014,5050.0,245.0,42439,3480,402R-00352,124 Santa Fe Trail,Trinidad
Trinidad,Las Animas,81082,5024.0,218.0,40245,5116,4869.0,228.0,41162,5138,4799.0,225.0,45179,2725,4766.0,244.0,45000,3014,5050.0,245.0,42439,3480,402R-00389,422 North Commercial Street,Trinidad
Trinidad,Las Animas,81082,5024.0,218.0,40245,5116,4869.0,228.0,41162,5138,4799.0,225.0,45179,2725,4766.0,244.0,45000,3014,5050.0,245.0,42439,3480,402R-00569,413 North Commercial Street,Trinidad
Trinidad,Las Animas,81082,5024.0,218.0,40245,5116,4869.0,228.0,41162,5138,4799.0,225.0,45179,2725,4766.0,244.0,45000,3014,5050.0,245.0,42439,3480,402R-00523,401 West Main Street,Trinidad
Trinidad,Las Animas,81082,5024.0,218.0,40245,5116,4869.0,228.0,41162,5138,4799.0,225.0,45179,2725,4766.0,244.0,45000,3014,5050.0,245.0,42439,3480,402R-00698,417 North Commercial Street,Trinidad
Trinidad,Las Animas,81082,5024.0,218.0,40245,5116,4869.0,228.0,41162,5138,4799.0,225.0,45179,2725,4766.0,244.0,45000,3014,5050.0,245.0,42439,3480,402R-00617,3140 Santa Fe Trail,Trinidad
Trinidad,Las Animas,81082,5024.0,218.0,40245,5116,4869.0,228.0,41162,5138,4799.0,225.0,45179,2725,4766.0,244.0,45000,3014,5050.0,245.0,42439,3480,402R-00372,1505 Santa Fe Trail Drive,Trinidad
Trinidad,Las Animas,81082,5024.0,218.0,40245,5116,4869.0,228.0,41162,5138,4799.0,225.0,45179,2725,4766.0,244.0,45000,3014,5050.0,245.0,42439,3480,402R-00605,110 Santa Fe Trail,Trinidad
Trinidad,Las Animas,81082,5024.0,218.0,40245,5116,4869.0,228.0,41162,5138,4799.0,225.0,45179,2725,4766.0,244.0,45000,3014,5050.0,245.0,42439,3480,402R-00582,1423 Santa Fe Trail,Trinidad
Trinidad,Las Animas,81082,5024.0,218.0,40245,5116,4869.0,228.0,41162,5138,4799.0,225.0,45179,2725,4766.0,244.0,45000,3014,5050.0,245.0,42439,3480,402R-00583,409 North Commercial Street,Trinidad
Trinidad,Las Animas,81082,5024.0,218.0,40245,5116,4869.0,228.0,41162,5138,4799.0,225.0,45179,2725,4766.0,244.0,45000,3014,5050.0,245.0,42439,3480,402R-00616,439 North Commercial Street,Trinidad
Trinidad,Las Animas,81082,5024.0,218.0,40245,5116,4869.0,228.0,41162,5138,4799.0,225.0,45179,2725,4766.0,244.0,45000,3014,5050.0,245.0,42439,3480,402R-00570,411 North Commercial Street,Trinidad
Trinidad,Las Animas,81082,5024.0,218.0,40245,5116,4869.0,228.0,41162,5138,4799.0,225.0,45179,2725,4766.0,244.0,45000,3014,5050.0,245.0,42439,3480,402R-00271,1000 Independence Road,Trinidad
Two Buttes,Baca,81084,36.0,15.0,39500,14984,53.0,18.0,34375,5293,56.0,20.0,34286,14837,47.0,21.0,33750,11695,61.0,28.0,34271,8406,,,
Vilas,Baca,81087,56.0,21.0,33500,10403,66.0,20.0,34500,5815,75.0,25.0,34583,8875,86.0,27.0,33333,12746,73.0,21.0,35313,19380,,,
Walsenburg,Huerfano,81089,1874.0,178.0,27381,4533,1868.0,240.0,29054,2604,1814.0,210.0,28575,2537,1947.0,173.0,28814,3312,1976.0,178.0,28135,2868,402R-00463,"973 U.S. Highway 85 87, Suite 100",Walsenburg
Walsenburg,Huerfano,81089,1874.0,178.0,27381,4533,1868.0,240.0,29054,2604,1814.0,210.0,28575,2537,1947.0,173.0,28814,3312,1976.0,178.0,28135,2868,402R-00739,10232 Interstate 25,Walsenburg
Walsenburg,Huerfano,81089,1874.0,178.0,27381,4533,1868.0,240.0,29054,2604,1814.0,210.0,28575,2537,1947.0,173.0,28814,3312,1976.0,178.0,28135,2868,402R-00760,25462 US Highway 160,Walsenburg
Walsh,Baca,81090,473.0,52.0,47917,5750,461.0,61.0,44861,5641,457.0,55.0,43086,5260,424.0,60.0,40000,7048,421.0,66.0,42961,6396,,,
Weston,Las Animas,81091,346.0,69.0,58226,7754,365.0,85.0,58795,5278,354.0,84.0,58167,8128,274.0,56.0,50000,9279,304.0,73.0,46042,7166,,,
Wiley,Prowers,81092,330.0,69.0,50435,7072,364.0,66.0,53158,5072,363.0,73.0,52031,8116,344.0,71.0,44688,9953,394.0,57.0,41711,6677,,,
Alamosa,Alamosa,81101,5473.0,263.0,38108,4780,5519.0,252.0,33620,7275,5659.0,256.0,30876,4275,5627.0,177.0,32124,6331,5657.0,233.0,32094,3456,,,
Alamosa,Alamosa,81102,,,,,,,,,,,,,,,,,,,,,,,
Antonito,Conejos,81120,880.0,99.0,28462,5337,861.0,103.0,28036,6025,870.0,98.0,26935,4808,797.0,80.0,30809,6078,806.0,79.0,28284,2505,402R-00471,106 East 4th Avenue,Antonito
Antonito,Conejos,81120,880.0,99.0,28462,5337,861.0,103.0,28036,6025,870.0,98.0,26935,4808,797.0,80.0,30809,6078,806.0,79.0,28284,2505,402R-00482,315 Main Street,Antonito
Antonito,Conejos,81120,880.0,99.0,28462,5337,861.0,103.0,28036,6025,870.0,98.0,26935,4808,797.0,80.0,30809,6078,806.0,79.0,28284,2505,402R-00547,5320 US Highway 285,Antonito
Arboles,Archuleta,81121,87.0,30.0,37125,6516,98.0,28.0,37708,3582,124.0,34.0,39861,2807,111.0,27.0,40893,1766,155.0,32.0,39732,4030,,,
Bayfield,La Plata,81122,3075.0,294.0,60733,9169,3071.0,283.0,64213,6158,3301.0,279.0,64189,5696,3342.0,249.0,66387,4499,3403.0,248.0,67221,4545,,,
Blanca,Costilla,81123,322.0,65.0,25900,7930,354.0,62.0,31786,6373,340.0,59.0,31538,9994,324.0,50.0,27237,4385,335.0,57.0,27153,3479,,,
Capulin,Conejos,81124,60.0,35.0,18824,14318,35.0,29.0,18173,19541,40.0,28.0,19250,64386,40.0,21.0,19250,13678,46.0,38.0,-,**,,,
Center,Rio Grande,81125,1243.0,115.0,31875,2360,1197.0,129.0,33798,5146,1133.0,140.0,32435,4199,1134.0,126.0,34167,6914,1102.0,135.0,37622,6227,,,
Chama,Costilla,81126,96.0,43.0,14565,15120,61.0,29.0,20990,22189,90.0,44.0,21111,34657,108.0,44.0,16607,5884,117.0,39.0,16583,4371,,,
Chimney Rock,Archuleta,81127,,,,,,,,,,,,,,,,,,,,,,,
Chromo,Archuleta,81128,36.0,28.0,31500,41881,38.0,23.0,62656,63051,45.0,44.0,33750,47812,61.0,44.0,(X),(X),53.0,34.0,-,**,,,
Conejos,Conejos,81129,68.0,34.0,21875,22060,81.0,38.0,21726,24291,62.0,36.0,22308,39562,53.0,25.0,20114,19864,39.0,20.0,20114,15825,,,
Creede,Mineral,81130,366.0,65.0,56731,7620,398.0,63.0,55795,11354,392.0,55.0,49722,10306,385.0,53.0,52875,9346,415.0,52.0,50313,8667,,,
Crestone,Saguache,81131,612.0,90.0,32500,11722,635.0,100.0,38568,5554,621.0,88.0,39095,6219,672.0,116.0,33516,8084,601.0,95.0,29417,6919,402R-00692,152 Silver Avenue,Crestone
Del Norte,Rio Grande,81132,1117.0,149.0,37068,6602,1195.0,137.0,34316,4205,1228.0,132.0,33750,2644,1235.0,118.0,33519,2857,1284.0,124.0,34395,3024,,,
Fort Garland,Costilla,81133,377.0,83.0,37031,18162,376.0,68.0,42321,12750,393.0,61.0,44250,12004,410.0,66.0,42647,15215,415.0,66.0,35583,9583,402R-00249,401 4th Avenue,Fort Garland
Fort Garland,Costilla,81133,377.0,83.0,37031,18162,376.0,68.0,42321,12750,393.0,61.0,44250,12004,410.0,66.0,42647,15215,415.0,66.0,35583,9583,402R-00508,29577 Highway 159,Fort Garland
Garcia,Costilla,81134,,,,,,,,,,,,,,,,,,,,,,,
Homelake,Rio Grande,81135,,,,,,,,,,,,,,,,,,,,,,,
Hooper,Alamosa,81136,93.0,31.0,23125,18122,101.0,32.0,25250,15531,91.0,28.0,26406,9151,75.0,30.0,26964,8500,71.0,31.0,25893,8941,,,
Ignacio,La Plata,81137,2086.0,161.0,58500,7048,2123.0,162.0,54057,4252,2217.0,154.0,55165,3643,2299.0,115.0,54160,3257,2246.0,126.0,52264,3045,,,
Jaroso,Costilla,81138,38.0,37.0,18984,8717,14.0,17.0,-,**,28.0,21.0,19375,61386,26.0,21.0,(X),(X),42.0,27.0,-,**,,,
La Jara,Conejos,81140,949.0,103.0,31906,2970,937.0,108.0,34176,5260,926.0,106.0,43438,14838,964.0,115.0,41500,12986,928.0,97.0,43182,11286,,,
Manassa,Conejos,81141,476.0,62.0,44052,4278,495.0,58.0,43854,4560,462.0,58.0,45417,6034,442.0,57.0,40893,11771,467.0,59.0,35511,4397,,,
Moffat,Saguache,81143,300.0,66.0,35833,12046,299.0,64.0,34792,18331,329.0,66.0,27218,19189,306.0,64.0,27250,26389,323.0,60.0,28438,21516,402R-00581,17034 Highway 17,Moffat
Moffat,Saguache,81143,300.0,66.0,35833,12046,299.0,64.0,34792,18331,329.0,66.0,27218,19189,306.0,64.0,27250,26389,323.0,60.0,28438,21516,402R-00232,60250 County Road T,Moffat
Monte Vista,Rio Grande,81144,2659.0,176.0,38322,4824,2859.0,187.0,40658,2998,2801.0,211.0,42621,2616,2696.0,213.0,43943,5406,2646.0,190.0,42045,3508,,,
Mosca,Alamosa,81146,275.0,67.0,42981,10320,259.0,58.0,49688,11283,248.0,55.0,48125,7793,230.0,62.0,48571,11338,218.0,53.0,48500,11389,,,
Pagosa Springs,Archuleta,81147,4324.0,351.0,54926,5904,4656.0,296.0,49176,3338,5102.0,280.0,48496,4782,5091.0,269.0,46738,4187,5072.0,272.0,45862,4105,402R-00247,"600 Cloman Boulevard, Suite 1 & 2",Pagosa Springs
Pagosa Springs,Archuleta,81147,4324.0,351.0,54926,5904,4656.0,296.0,49176,3338,5102.0,280.0,48496,4782,5091.0,269.0,46738,4187,5072.0,272.0,45862,4105,402R-00263,235 Bastille Drive,Pagosa Springs
Pagosa Springs,Archuleta,81147,4324.0,351.0,54926,5904,4656.0,296.0,49176,3338,5102.0,280.0,48496,4782,5091.0,269.0,46738,4187,5072.0,272.0,45862,4105,402R-00534,270 East Pagosa Street,Pagosa Springs
Pagosa Springs,Archuleta,81147,4324.0,351.0,54926,5904,4656.0,296.0,49176,3338,5102.0,280.0,48496,4782,5091.0,269.0,46738,4187,5072.0,272.0,45862,4105,402R-00667,127 Goldmine Drive,Pagosa Springs
Pagosa Springs,Archuleta,81147,4324.0,351.0,54926,5904,4656.0,296.0,49176,3338,5102.0,280.0,48496,4782,5091.0,269.0,46738,4187,5072.0,272.0,45862,4105,402R-00542,"356 East Pagosa Street, Unit B",Pagosa Springs
Romeo,Conejos,81148,148.0,31.0,21111,7762,128.0,38.0,21912,6469,126.0,26.0,21500,6621,118.0,23.0,20833,6469,119.0,21.0,19219,5823,,,
Saguache,Saguache,81149,499.0,84.0,30592,5143,469.0,78.0,31528,6286,457.0,74.0,29844,7254,422.0,75.0,27179,5319,408.0,66.0,27500,3982,,,
Sanford,Conejos,81151,595.0,96.0,38295,13617,573.0,73.0,38884,8436,516.0,68.0,50147,14198,534.0,69.0,51346,12092,505.0,69.0,51641,9611,,,
San Luis,Costilla,81152,515.0,76.0,25094,6020,503.0,87.0,24087,10167,519.0,88.0,31875,16541,560.0,95.0,35142,8437,562.0,89.0,25795,6708,402R-00511,327 Main Street,San Luis
San Luis,Costilla,81152,515.0,76.0,25094,6020,503.0,87.0,24087,10167,519.0,88.0,31875,16541,560.0,95.0,35142,8437,562.0,89.0,25795,6708,402R-00429,205 Main Street,San Luis
San Pablo,Costilla,81153,,,,,,,,,,,,,,,,,,,,,,,
South Fork,Rio Grande,81154,556.0,95.0,38207,7755,621.0,117.0,36696,7502,627.0,105.0,37321,6130,584.0,109.0,42500,16832,562.0,114.0,58000,18362,,,
Villa Grove,Saguache,81155,117.0,38.0,48542,14301,165.0,42.0,46406,16340,169.0,41.0,51042,34859,166.0,51.0,(X),(X),165.0,51.0,48750,46965,402R-00622,34132 Highway 285,Villa Grove
Pagosa Springs,Archuleta,81157,,,,,,,,,,,,,,,,,,,,,,,
Salida,Chaffee,81201,4045.0,240.0,43963,2881,4086.0,217.0,42485,3165,4023.0,220.0,44502,3948,4160.0,204.0,48140,5610,4136.0,221.0,48086,3310,402R-00248,248 East US Highway 50,Salida
Salida,Chaffee,81201,4045.0,240.0,43963,2881,4086.0,217.0,42485,3165,4023.0,220.0,44502,3948,4160.0,204.0,48140,5610,4136.0,221.0,48086,3310,402R-00241,"230 West 16th Street,  Unit C",Salida
Salida,Chaffee,81201,4045.0,240.0,43963,2881,4086.0,217.0,42485,3165,4023.0,220.0,44502,3948,4160.0,204.0,48140,5610,4136.0,221.0,48086,3310,402R-00381,"840 Oak Street, Suites A, B & C",Salida
Almont,Gunnison,81210,160.0,81.0,34688,30631,152.0,70.0,33750,29873,82.0,58.0,37237,62607,109.0,66.0,36450,31040,128.0,83.0,-,**,,,
Buena Vista,Chaffee,81211,2768.0,246.0,46429,3914,2846.0,239.0,49648,5169,2883.0,236.0,50392,4516,2751.0,263.0,51374,4028,2777.0,285.0,52011,6321,,,
