City_x,County,Zipcode,Total Population 2016,Total Population 2016 Margin of Error,Total Unemployment 2016,Total Unemployment 2016 margin of Error,Age Group 16-19 2016,Age Group 16-19 2016 Margin of Error,Age Group 16-19 2016 Unemployment,Age Group 16-19 2016 Unemployment Margin of Error,Age Group 20-24 2016,Age Group 20-24 2016 Margin of Error,Age Group 20-24 2016 Unemployment,Age Group 20-24 2016 Unemployment Margin of Error,Age Group 25-29 2016,Age Group 25-29 2016 Margin of Error,Age Group 25-29 2016 Unemployment,Age Group 25-29 2016 Unemployment Margin of Error,Age Group 30-34 2016,Age Group 30-34 2016 Margin of Error,Age Group 30-34 2016 Unemployment,Age Group 30-34 2016 Unemployment Margin of Error,Age Group 35-44 2016,Age Group 35-44 2016 Margin of Error,Age Group 35-44 2016 Unemployment,Age Group 35-44 2016 Unemployment Margin of Error,Age Group 45-54 2016,Age Group 45-54 2016 Margin of Error,Age Group 45-54 2016 Unemployment,Age Group 45-54 2016 Unemployment Margin of Error,Age Group 55-64 2016,Age Group 55-64 2016 Margin of Error,Age Group 55-64 2016 Unemployment,Age Group 55-64 2016 Unemployment Margin of Error,Age Group 60-64 2016,Age Group 60-64 2016 Margin of Error,Age Group 60-64 2016 Unemployment,Age Group 60-64 2016 Unemployment Margin of Error,Age Group 65-74 2016,Age Group 65-74 2016 Margin of Error,Age Group 65-74 2016 Unemployment,Age Group 65-74 2016 Unemployment Margin of Error,Age Group 75+ 2016,Age Group 75+ 2016 Margin of Error,Age Group 75+ 2016 Unemployment,Age Group 75+ 2016 Unemployment Margin of Error,License,Street,City_y
Denver,Denver,80219,48785.0,1443.0,5.7,1.1,3879.0,452.0,20.4,8.6,4547.0,532.0,5.7,2.8,5624.0,587.0,5.8,2.7,5200.0,510.0,6.0,2.7,9729.0,709.0,3.8,1.7,7668.0,538.0,3.7,1.7,3462.0,408.0,5.6,2.6,2873.0,358.0,10.3,5.6,3260.0,366.0,5.4,4.7,2543.0,297.0,5.1,8,402R-00016,2601 West Alameda Avenue,Denver
Denver,Denver,80219,48785.0,1443.0,5.7,1.1,3879.0,452.0,20.4,8.6,4547.0,532.0,5.7,2.8,5624.0,587.0,5.8,2.7,5200.0,510.0,6.0,2.7,9729.0,709.0,3.8,1.7,7668.0,538.0,3.7,1.7,3462.0,408.0,5.6,2.6,2873.0,358.0,10.3,5.6,3260.0,366.0,5.4,4.7,2543.0,297.0,5.1,8,402R-00603,2426 South Federal Boulevard,Denver
Denver,Denver,80220,29082.0,826.0,5.9,1.5,1374.0,295.0,38.8,12.9,1877.0,342.0,16.3,7.6,3030.0,507.0,6.6,4.2,3659.0,479.0,4.3,2.5,5987.0,517.0,3.1,2.1,4937.0,439.0,4.8,2.5,2215.0,289.0,5.1,4.7,1726.0,227.0,0.7,1,2845.0,277.0,2.8,4,1432.0,182.0,0.0,18.8,402R-00047,4625 East Colfax Avenue,Denver
Denver,Denver,80220,29082.0,826.0,5.9,1.5,1374.0,295.0,38.8,12.9,1877.0,342.0,16.3,7.6,3030.0,507.0,6.6,4.2,3659.0,479.0,4.3,2.5,5987.0,517.0,3.1,2.1,4937.0,439.0,4.8,2.5,2215.0,289.0,5.1,4.7,1726.0,227.0,0.7,1,2845.0,277.0,2.8,4,1432.0,182.0,0.0,18.8,402R-00046,5130 East Colfax Avenue,Denver
Denver,Denver,80220,29082.0,826.0,5.9,1.5,1374.0,295.0,38.8,12.9,1877.0,342.0,16.3,7.6,3030.0,507.0,6.6,4.2,3659.0,479.0,4.3,2.5,5987.0,517.0,3.1,2.1,4937.0,439.0,4.8,2.5,2215.0,289.0,5.1,4.7,1726.0,227.0,0.7,1,2845.0,277.0,2.8,4,1432.0,182.0,0.0,18.8,402R-00676,5101 East Colfax Avenue,Denver
Denver,Denver,80220,29082.0,826.0,5.9,1.5,1374.0,295.0,38.8,12.9,1877.0,342.0,16.3,7.6,3030.0,507.0,6.6,4.2,3659.0,479.0,4.3,2.5,5987.0,517.0,3.1,2.1,4937.0,439.0,4.8,2.5,2215.0,289.0,5.1,4.7,1726.0,227.0,0.7,1,2845.0,277.0,2.8,4,1432.0,182.0,0.0,18.8,402R-00457,5702 East Colfax Avenue,Denver
Denver,Denver,80220,29082.0,826.0,5.9,1.5,1374.0,295.0,38.8,12.9,1877.0,342.0,16.3,7.6,3030.0,507.0,6.6,4.2,3659.0,479.0,4.3,2.5,5987.0,517.0,3.1,2.1,4937.0,439.0,4.8,2.5,2215.0,289.0,5.1,4.7,1726.0,227.0,0.7,1,2845.0,277.0,2.8,4,1432.0,182.0,0.0,18.8,402R-00238,4615 East Colfax Avenue,Denver
Denver,Denver,80220,29082.0,826.0,5.9,1.5,1374.0,295.0,38.8,12.9,1877.0,342.0,16.3,7.6,3030.0,507.0,6.6,4.2,3659.0,479.0,4.3,2.5,5987.0,517.0,3.1,2.1,4937.0,439.0,4.8,2.5,2215.0,289.0,5.1,4.7,1726.0,227.0,0.7,1,2845.0,277.0,2.8,4,1432.0,182.0,0.0,18.8,402R-00102,8151 East Colfax Avenue,Denver
Denver,Denver,80220,29082.0,826.0,5.9,1.5,1374.0,295.0,38.8,12.9,1877.0,342.0,16.3,7.6,3030.0,507.0,6.6,4.2,3659.0,479.0,4.3,2.5,5987.0,517.0,3.1,2.1,4937.0,439.0,4.8,2.5,2215.0,289.0,5.1,4.7,1726.0,227.0,0.7,1,2845.0,277.0,2.8,4,1432.0,182.0,0.0,18.8,402R-00519,7739 East Colfax Avenue,Denver
Denver,Denver,80220,29082.0,826.0,5.9,1.5,1374.0,295.0,38.8,12.9,1877.0,342.0,16.3,7.6,3030.0,507.0,6.6,4.2,3659.0,479.0,4.3,2.5,5987.0,517.0,3.1,2.1,4937.0,439.0,4.8,2.5,2215.0,289.0,5.1,4.7,1726.0,227.0,0.7,1,2845.0,277.0,2.8,4,1432.0,182.0,0.0,18.8,402R-00240,6302 East Colfax Avenue,Denver
Denver,Denver,80220,29082.0,826.0,5.9,1.5,1374.0,295.0,38.8,12.9,1877.0,342.0,16.3,7.6,3030.0,507.0,6.6,4.2,3659.0,479.0,4.3,2.5,5987.0,517.0,3.1,2.1,4937.0,439.0,4.8,2.5,2215.0,289.0,5.1,4.7,1726.0,227.0,0.7,1,2845.0,277.0,2.8,4,1432.0,182.0,0.0,18.8,402R-00085,5926 East Colfax Avenue,Denver
Denver,Adams,80221,32252.0,1017.0,7.8,1.4,2681.0,345.0,15.5,6.2,3193.0,463.0,14.4,6.2,3302.0,433.0,4.3,2.3,3671.0,376.0,5.5,3.1,5376.0,431.0,5.7,2.7,5424.0,380.0,9.5,3.7,2376.0,335.0,6.6,3.4,2157.0,281.0,0.7,1.1,2232.0,243.0,13.8,7.9,1840.0,226.0,0.0,22.9,402R-00446,"1451 Cortez Street, Unit A",Denver
Denver,Adams,80221,32252.0,1017.0,7.8,1.4,2681.0,345.0,15.5,6.2,3193.0,463.0,14.4,6.2,3302.0,433.0,4.3,2.3,3671.0,376.0,5.5,3.1,5376.0,431.0,5.7,2.7,5424.0,380.0,9.5,3.7,2376.0,335.0,6.6,3.4,2157.0,281.0,0.7,1.1,2232.0,243.0,13.8,7.9,1840.0,226.0,0.0,22.9,402R-00474,6681 Federal Boulevard,Denver
Denver,Denver,80222,18081.0,689.0,6.5,1.7,576.0,180.0,26.7,21.5,1458.0,318.0,7.1,3.7,1867.0,302.0,10.3,6.3,2103.0,342.0,4.2,3.4,3250.0,387.0,3.0,1.9,2670.0,295.0,6.5,4,1340.0,210.0,7.1,5.1,1402.0,224.0,5.9,4.2,1427.0,189.0,6.8,6.1,1988.0,236.0,0.0,29.7,402R-00037,5885 East Evans Avenue,Denver
Denver,Denver,80222,18081.0,689.0,6.5,1.7,576.0,180.0,26.7,21.5,1458.0,318.0,7.1,3.7,1867.0,302.0,10.3,6.3,2103.0,342.0,4.2,3.4,3250.0,387.0,3.0,1.9,2670.0,295.0,6.5,4,1340.0,210.0,7.1,5.1,1402.0,224.0,5.9,4.2,1427.0,189.0,6.8,6.1,1988.0,236.0,0.0,29.7,402R-00079,2020 South Colorado Boulevard,Denver
Denver,Denver,80222,18081.0,689.0,6.5,1.7,576.0,180.0,26.7,21.5,1458.0,318.0,7.1,3.7,1867.0,302.0,10.3,6.3,2103.0,342.0,4.2,3.4,3250.0,387.0,3.0,1.9,2670.0,295.0,6.5,4,1340.0,210.0,7.1,5.1,1402.0,224.0,5.9,4.2,1427.0,189.0,6.8,6.1,1988.0,236.0,0.0,29.7,402R-00099,6359 East Evans Avenue,Denver
Denver,Denver,80222,18081.0,689.0,6.5,1.7,576.0,180.0,26.7,21.5,1458.0,318.0,7.1,3.7,1867.0,302.0,10.3,6.3,2103.0,342.0,4.2,3.4,3250.0,387.0,3.0,1.9,2670.0,295.0,6.5,4,1340.0,210.0,7.1,5.1,1402.0,224.0,5.9,4.2,1427.0,189.0,6.8,6.1,1988.0,236.0,0.0,29.7,402R-00020,2777 South Colorado Boulevard,Denver
Denver,Denver,80223,15277.0,936.0,5.1,1.7,753.0,171.0,8.7,8.1,1408.0,304.0,2.4,3.5,1816.0,312.0,4.8,3.1,2353.0,440.0,3.7,2.4,2866.0,455.0,4.7,3.7,2231.0,343.0,7.4,6.3,1097.0,226.0,8.6,7.3,1022.0,207.0,5.4,5,1108.0,212.0,2.3,3.6,623.0,144.0,0.0,46.8,402R-00038,930 West Byers Place,Denver
Denver,Denver,80223,15277.0,936.0,5.1,1.7,753.0,171.0,8.7,8.1,1408.0,304.0,2.4,3.5,1816.0,312.0,4.8,3.1,2353.0,440.0,3.7,2.4,2866.0,455.0,4.7,3.7,2231.0,343.0,7.4,6.3,1097.0,226.0,8.6,7.3,1022.0,207.0,5.4,5,1108.0,212.0,2.3,3.6,623.0,144.0,0.0,46.8,402R-00069,1233 West Alameda Avenue,Denver
Denver,Denver,80223,15277.0,936.0,5.1,1.7,753.0,171.0,8.7,8.1,1408.0,304.0,2.4,3.5,1816.0,312.0,4.8,3.1,2353.0,440.0,3.7,2.4,2866.0,455.0,4.7,3.7,2231.0,343.0,7.4,6.3,1097.0,226.0,8.6,7.3,1022.0,207.0,5.4,5,1108.0,212.0,2.3,3.6,623.0,144.0,0.0,46.8,402R-00544,1075 South Fox Street,Denver
Denver,Denver,80223,15277.0,936.0,5.1,1.7,753.0,171.0,8.7,8.1,1408.0,304.0,2.4,3.5,1816.0,312.0,4.8,3.1,2353.0,440.0,3.7,2.4,2866.0,455.0,4.7,3.7,2231.0,343.0,7.4,6.3,1097.0,226.0,8.6,7.3,1022.0,207.0,5.4,5,1108.0,212.0,2.3,3.6,623.0,144.0,0.0,46.8,402R-00121,1410 South Santa Fe Drive,Denver
Denver,Denver,80223,15277.0,936.0,5.1,1.7,753.0,171.0,8.7,8.1,1408.0,304.0,2.4,3.5,1816.0,312.0,4.8,3.1,2353.0,440.0,3.7,2.4,2866.0,455.0,4.7,3.7,2231.0,343.0,7.4,6.3,1097.0,226.0,8.6,7.3,1022.0,207.0,5.4,5,1108.0,212.0,2.3,3.6,623.0,144.0,0.0,46.8,402R-00492,1798 West Mississippi Avenue,Denver
Denver,Denver,80223,15277.0,936.0,5.1,1.7,753.0,171.0,8.7,8.1,1408.0,304.0,2.4,3.5,1816.0,312.0,4.8,3.1,2353.0,440.0,3.7,2.4,2866.0,455.0,4.7,3.7,2231.0,343.0,7.4,6.3,1097.0,226.0,8.6,7.3,1022.0,207.0,5.4,5,1108.0,212.0,2.3,3.6,623.0,144.0,0.0,46.8,402R-00077,1178 South Kalamath Street,Denver
Denver,Denver,80223,15277.0,936.0,5.1,1.7,753.0,171.0,8.7,8.1,1408.0,304.0,2.4,3.5,1816.0,312.0,4.8,3.1,2353.0,440.0,3.7,2.4,2866.0,455.0,4.7,3.7,2231.0,343.0,7.4,6.3,1097.0,226.0,8.6,7.3,1022.0,207.0,5.4,5,1108.0,212.0,2.3,3.6,623.0,144.0,0.0,46.8,402R-00729,1110 West Virginia Avenue #1,Denver
Denver,Denver,80223,15277.0,936.0,5.1,1.7,753.0,171.0,8.7,8.1,1408.0,304.0,2.4,3.5,1816.0,312.0,4.8,3.1,2353.0,440.0,3.7,2.4,2866.0,455.0,4.7,3.7,2231.0,343.0,7.4,6.3,1097.0,226.0,8.6,7.3,1022.0,207.0,5.4,5,1108.0,212.0,2.3,3.6,623.0,144.0,0.0,46.8,402R-00744,4 South Santa Fe Drive,Denver
Denver,Denver,80223,15277.0,936.0,5.1,1.7,753.0,171.0,8.7,8.1,1408.0,304.0,2.4,3.5,1816.0,312.0,4.8,3.1,2353.0,440.0,3.7,2.4,2866.0,455.0,4.7,3.7,2231.0,343.0,7.4,6.3,1097.0,226.0,8.6,7.3,1022.0,207.0,5.4,5,1108.0,212.0,2.3,3.6,623.0,144.0,0.0,46.8,402R-00075,"1325 South Inca Street, Suite A",Denver
Denver,Denver,80223,15277.0,936.0,5.1,1.7,753.0,171.0,8.7,8.1,1408.0,304.0,2.4,3.5,1816.0,312.0,4.8,3.1,2353.0,440.0,3.7,2.4,2866.0,455.0,4.7,3.7,2231.0,343.0,7.4,6.3,1097.0,226.0,8.6,7.3,1022.0,207.0,5.4,5,1108.0,212.0,2.3,3.6,623.0,144.0,0.0,46.8,402R-00207,380 Quivas Street,Denver
Denver,Denver,80223,15277.0,936.0,5.1,1.7,753.0,171.0,8.7,8.1,1408.0,304.0,2.4,3.5,1816.0,312.0,4.8,3.1,2353.0,440.0,3.7,2.4,2866.0,455.0,4.7,3.7,2231.0,343.0,7.4,6.3,1097.0,226.0,8.6,7.3,1022.0,207.0,5.4,5,1108.0,212.0,2.3,3.6,623.0,144.0,0.0,46.8,402R-00168,1941 West Evans Avenue,Denver
Denver,Denver,80223,15277.0,936.0,5.1,1.7,753.0,171.0,8.7,8.1,1408.0,304.0,2.4,3.5,1816.0,312.0,4.8,3.1,2353.0,440.0,3.7,2.4,2866.0,455.0,4.7,3.7,2231.0,343.0,7.4,6.3,1097.0,226.0,8.6,7.3,1022.0,207.0,5.4,5,1108.0,212.0,2.3,3.6,623.0,144.0,0.0,46.8,402R-00445,2291 South Kalamath Street,Denver
Denver,Denver,80223,15277.0,936.0,5.1,1.7,753.0,171.0,8.7,8.1,1408.0,304.0,2.4,3.5,1816.0,312.0,4.8,3.1,2353.0,440.0,3.7,2.4,2866.0,455.0,4.7,3.7,2231.0,343.0,7.4,6.3,1097.0,226.0,8.6,7.3,1022.0,207.0,5.4,5,1108.0,212.0,2.3,3.6,623.0,144.0,0.0,46.8,402R-00764,219 Vallejo Street,Denver
Denver,Denver,80223,15277.0,936.0,5.1,1.7,753.0,171.0,8.7,8.1,1408.0,304.0,2.4,3.5,1816.0,312.0,4.8,3.1,2353.0,440.0,3.7,2.4,2866.0,455.0,4.7,3.7,2231.0,343.0,7.4,6.3,1097.0,226.0,8.6,7.3,1022.0,207.0,5.4,5,1108.0,212.0,2.3,3.6,623.0,144.0,0.0,46.8,402R-00484,2645 South Santa Fe Drive Units D & E,Denver
Denver,Denver,80223,15277.0,936.0,5.1,1.7,753.0,171.0,8.7,8.1,1408.0,304.0,2.4,3.5,1816.0,312.0,4.8,3.1,2353.0,440.0,3.7,2.4,2866.0,455.0,4.7,3.7,2231.0,343.0,7.4,6.3,1097.0,226.0,8.6,7.3,1022.0,207.0,5.4,5,1108.0,212.0,2.3,3.6,623.0,144.0,0.0,46.8,402R-00600,2268 South Delaware Street,Denver
Denver,Denver,80223,15277.0,936.0,5.1,1.7,753.0,171.0,8.7,8.1,1408.0,304.0,2.4,3.5,1816.0,312.0,4.8,3.1,2353.0,440.0,3.7,2.4,2866.0,455.0,4.7,3.7,2231.0,343.0,7.4,6.3,1097.0,226.0,8.6,7.3,1022.0,207.0,5.4,5,1108.0,212.0,2.3,3.6,623.0,144.0,0.0,46.8,402R-00646,2042 South Bannock Street,Denver
Denver,Denver,80223,15277.0,936.0,5.1,1.7,753.0,171.0,8.7,8.1,1408.0,304.0,2.4,3.5,1816.0,312.0,4.8,3.1,2353.0,440.0,3.7,2.4,2866.0,455.0,4.7,3.7,2231.0,343.0,7.4,6.3,1097.0,226.0,8.6,7.3,1022.0,207.0,5.4,5,1108.0,212.0,2.3,3.6,623.0,144.0,0.0,46.8,402R-00409,2070 South Huron Street,Denver
Denver,Denver,80223,15277.0,936.0,5.1,1.7,753.0,171.0,8.7,8.1,1408.0,304.0,2.4,3.5,1816.0,312.0,4.8,3.1,2353.0,440.0,3.7,2.4,2866.0,455.0,4.7,3.7,2231.0,343.0,7.4,6.3,1097.0,226.0,8.6,7.3,1022.0,207.0,5.4,5,1108.0,212.0,2.3,3.6,623.0,144.0,0.0,46.8,402R-00573,"755 South Jason Street, Unit 100",Denver
Denver,Denver,80223,15277.0,936.0,5.1,1.7,753.0,171.0,8.7,8.1,1408.0,304.0,2.4,3.5,1816.0,312.0,4.8,3.1,2353.0,440.0,3.7,2.4,2866.0,455.0,4.7,3.7,2231.0,343.0,7.4,6.3,1097.0,226.0,8.6,7.3,1022.0,207.0,5.4,5,1108.0,212.0,2.3,3.6,623.0,144.0,0.0,46.8,402R-00100,183 West Alameda Avenue,Denver
Denver,Denver,80224,15632.0,671.0,7.0,1.6,501.0,168.0,1.8,4.8,1169.0,293.0,15.2,11.6,1767.0,384.0,9.2,5.6,1619.0,333.0,6.0,6.5,2448.0,410.0,6.0,4,2248.0,340.0,9.0,4.8,1338.0,235.0,0.8,1.4,1159.0,214.0,2.9,2.4,1398.0,194.0,5.3,6.3,1985.0,221.0,0.0,19.7,402R-00373,7289 East Hampden Avenue,Denver
Denver,Denver,80224,15632.0,671.0,7.0,1.6,501.0,168.0,1.8,4.8,1169.0,293.0,15.2,11.6,1767.0,384.0,9.2,5.6,1619.0,333.0,6.0,6.5,2448.0,410.0,6.0,4,2248.0,340.0,9.0,4.8,1338.0,235.0,0.8,1.4,1159.0,214.0,2.9,2.4,1398.0,194.0,5.3,6.3,1985.0,221.0,0.0,19.7,402R-00430,"970 South Oneida Street, Unit 15",Denver
Denver,Denver,80224,15632.0,671.0,7.0,1.6,501.0,168.0,1.8,4.8,1169.0,293.0,15.2,11.6,1767.0,384.0,9.2,5.6,1619.0,333.0,6.0,6.5,2448.0,410.0,6.0,4,2248.0,340.0,9.0,4.8,1338.0,235.0,0.8,1.4,1159.0,214.0,2.9,2.4,1398.0,194.0,5.3,6.3,1985.0,221.0,0.0,19.7,402R-00024,6858 East Evans Avenue,Denver
Denver,Denver,80224,15632.0,671.0,7.0,1.6,501.0,168.0,1.8,4.8,1169.0,293.0,15.2,11.6,1767.0,384.0,9.2,5.6,1619.0,333.0,6.0,6.5,2448.0,410.0,6.0,4,2248.0,340.0,9.0,4.8,1338.0,235.0,0.8,1.4,1159.0,214.0,2.9,2.4,1398.0,194.0,5.3,6.3,1985.0,221.0,0.0,19.7,402R-00399,6853 Leetsdale Drive,Denver
Denver,Denver,80231,29332.0,1099.0,5.3,1.4,1031.0,269.0,27.8,17,3593.0,541.0,6.3,4.2,4398.0,560.0,4.9,3.4,2850.0,418.0,5.5,3.5,5255.0,611.0,3.8,2.7,3799.0,583.0,3.9,2.6,2215.0,363.0,4.2,4.6,1775.0,324.0,4.0,3.2,2630.0,281.0,9.3,6.8,1786.0,302.0,12.2,20.2,402R-00130,"3435 South Yosemite Street, Suite 200",Denver
Denver,Denver,80231,29332.0,1099.0,5.3,1.4,1031.0,269.0,27.8,17,3593.0,541.0,6.3,4.2,4398.0,560.0,4.9,3.4,2850.0,418.0,5.5,3.5,5255.0,611.0,3.8,2.7,3799.0,583.0,3.9,2.6,2215.0,363.0,4.2,4.6,1775.0,324.0,4.0,3.2,2630.0,281.0,9.3,6.8,1786.0,302.0,12.2,20.2,402R-00059,9206 East Hampden Avenue,Denver
Denver,Jefferson,80232,18775.0,667.0,5.0,1.3,961.0,192.0,10.9,7.8,1678.0,346.0,12.9,6.4,1700.0,283.0,7.1,5.9,1833.0,310.0,4.2,3.2,3061.0,352.0,2.0,2.2,2951.0,327.0,4.7,2.1,1493.0,221.0,4.1,2.6,1256.0,243.0,1.2,1.9,2190.0,201.0,3.6,4.4,1652.0,220.0,4.2,7.5,402R-00360,1126 South Sheridan Boulevard,Denver
Denver,Jefferson,80232,18775.0,667.0,5.0,1.3,961.0,192.0,10.9,7.8,1678.0,346.0,12.9,6.4,1700.0,283.0,7.1,5.9,1833.0,310.0,4.2,3.2,3061.0,352.0,2.0,2.2,2951.0,327.0,4.7,2.1,1493.0,221.0,4.1,2.6,1256.0,243.0,1.2,1.9,2190.0,201.0,3.6,4.4,1652.0,220.0,4.2,7.5,402R-00419,"1350 South Sheridan Boulevard, Unit 1&2",Denver
Denver,Adams,80233,38105.0,1071.0,4.8,1,2363.0,337.0,12.6,6.9,3607.0,505.0,6.0,3.7,4043.0,530.0,4.9,2.2,4241.0,409.0,5.3,3.5,7222.0,444.0,3.3,1.5,6451.0,510.0,5.5,2,2930.0,409.0,5.9,3.7,2260.0,387.0,0.0,2.2,2857.0,335.0,0.0,3.7,2131.0,282.0,0.0,23.6,402R-00146,2100 East 112th Avenue Unit 5,Northglenn
Denver,Adams,80233,38105.0,1071.0,4.8,1,2363.0,337.0,12.6,6.9,3607.0,505.0,6.0,3.7,4043.0,530.0,4.9,2.2,4241.0,409.0,5.3,3.5,7222.0,444.0,3.3,1.5,6451.0,510.0,5.5,2,2930.0,409.0,5.9,3.7,2260.0,387.0,0.0,2.2,2857.0,335.0,0.0,3.7,2131.0,282.0,0.0,23.6,402R-00633,"3901 East 112th Avenue, Unit G",Thornton
Denver,Adams,80233,38105.0,1071.0,4.8,1,2363.0,337.0,12.6,6.9,3607.0,505.0,6.0,3.7,4043.0,530.0,4.9,2.2,4241.0,409.0,5.3,3.5,7222.0,444.0,3.3,1.5,6451.0,510.0,5.5,2,2930.0,409.0,5.9,3.7,2260.0,387.0,0.0,2.2,2857.0,335.0,0.0,3.7,2131.0,282.0,0.0,23.6,402R-00014,470 Malley Drive,Northglenn
Denver,Adams,80233,38105.0,1071.0,4.8,1,2363.0,337.0,12.6,6.9,3607.0,505.0,6.0,3.7,4043.0,530.0,4.9,2.2,4241.0,409.0,5.3,3.5,7222.0,444.0,3.3,1.5,6451.0,510.0,5.5,2,2930.0,409.0,5.9,3.7,2260.0,387.0,0.0,2.2,2857.0,335.0,0.0,3.7,2131.0,282.0,0.0,23.6,402R-00529,11919 Washington Street,Northglenn
Denver,Adams,80234,21463.0,757.0,7.4,2.1,1101.0,232.0,16.1,12,1661.0,342.0,16.5,13.3,3033.0,370.0,7.4,3.7,2039.0,287.0,3.1,1.9,3559.0,480.0,7.8,4.7,3370.0,345.0,5.6,3,1875.0,345.0,6.9,5.8,1658.0,284.0,4.7,3.4,1910.0,233.0,2.0,2.7,1257.0,210.0,0.0,65.4,402R-00417,920 West 104th Avenue,Northglenn
Denver,Adams,80234,21463.0,757.0,7.4,2.1,1101.0,232.0,16.1,12,1661.0,342.0,16.5,13.3,3033.0,370.0,7.4,3.7,2039.0,287.0,3.1,1.9,3559.0,480.0,7.8,4.7,3370.0,345.0,5.6,3,1875.0,345.0,6.9,5.8,1658.0,284.0,4.7,3.4,1910.0,233.0,2.0,2.7,1257.0,210.0,0.0,65.4,402R-00132,"11450 Cherokee Street, Unit A6, & A7",Northglenn
Denver,Adams,80234,21463.0,757.0,7.4,2.1,1101.0,232.0,16.1,12,1661.0,342.0,16.5,13.3,3033.0,370.0,7.4,3.7,2039.0,287.0,3.1,1.9,3559.0,480.0,7.8,4.7,3370.0,345.0,5.6,3,1875.0,345.0,6.9,5.8,1658.0,284.0,4.7,3.4,1910.0,233.0,2.0,2.7,1257.0,210.0,0.0,65.4,402R-00337,"10575 Melody Drive, Suite 101",Northglenn
Denver,Denver,80236,14185.0,868.0,7.2,2.2,867.0,328.0,4.2,6.3,1289.0,377.0,10.7,9.2,1417.0,348.0,12.7,8.6,1693.0,358.0,5.0,4.4,1979.0,333.0,4.4,4.1,2528.0,366.0,6.9,4.1,845.0,193.0,10.6,9.6,1060.0,226.0,8.0,7.8,1399.0,222.0,0.0,9,1108.0,205.0,0.0,24.9,402R-00135,3702 West Quincy Avenue,Denver
Denver,Denver,80237,17067.0,795.0,3.6,1.1,454.0,130.0,27.6,19.6,1024.0,229.0,2.1,2.5,2450.0,448.0,1.3,1.1,2254.0,417.0,3.6,4.1,2673.0,359.0,0.8,0.8,2558.0,325.0,3.3,2.2,1294.0,247.0,5.5,4.8,1097.0,199.0,10.9,6.9,1831.0,250.0,3.7,4,1432.0,239.0,0.0,27.9,402R-00040,3555 South Yosemite Street,Denver
Denver,Denver,80239,32229.0,1171.0,6.5,1.3,2776.0,401.0,8.1,5.6,3356.0,395.0,9.9,4.6,3621.0,418.0,5.6,2.8,4111.0,468.0,8.2,3.9,7307.0,565.0,7.6,2.3,4726.0,524.0,4.9,2.4,2048.0,257.0,2.0,1.8,1473.0,242.0,0.0,4,1831.0,310.0,2.8,4.6,980.0,192.0,9.8,14.6,402R-00418,12005 East 37th Avenue,Denver
Denver,Denver,80239,32229.0,1171.0,6.5,1.3,2776.0,401.0,8.1,5.6,3356.0,395.0,9.9,4.6,3621.0,418.0,5.6,2.8,4111.0,468.0,8.2,3.9,7307.0,565.0,7.6,2.3,4726.0,524.0,4.9,2.4,2048.0,257.0,2.0,1.8,1473.0,242.0,0.0,4,1831.0,310.0,2.8,4.6,980.0,192.0,9.8,14.6,402R-00163,11975 East 40th Avenue,Denver
Denver,Denver,80239,32229.0,1171.0,6.5,1.3,2776.0,401.0,8.1,5.6,3356.0,395.0,9.9,4.6,3621.0,418.0,5.6,2.8,4111.0,468.0,8.2,3.9,7307.0,565.0,7.6,2.3,4726.0,524.0,4.9,2.4,2048.0,257.0,2.0,1.8,1473.0,242.0,0.0,4,1831.0,310.0,2.8,4.6,980.0,192.0,9.8,14.6,402R-00034,4750 Nome Street,Denver
Denver,Denver,80239,32229.0,1171.0,6.5,1.3,2776.0,401.0,8.1,5.6,3356.0,395.0,9.9,4.6,3621.0,418.0,5.6,2.8,4111.0,468.0,8.2,3.9,7307.0,565.0,7.6,2.3,4726.0,524.0,4.9,2.4,2048.0,257.0,2.0,1.8,1473.0,242.0,0.0,4,1831.0,310.0,2.8,4.6,980.0,192.0,9.8,14.6,402R-00062,4620 Peoria Street,Denver
Denver,Denver,80239,32229.0,1171.0,6.5,1.3,2776.0,401.0,8.1,5.6,3356.0,395.0,9.9,4.6,3621.0,418.0,5.6,2.8,4111.0,468.0,8.2,3.9,7307.0,565.0,7.6,2.3,4726.0,524.0,4.9,2.4,2048.0,257.0,2.0,1.8,1473.0,242.0,0.0,4,1831.0,310.0,2.8,4.6,980.0,192.0,9.8,14.6,402R-00677,5070 Oakland Street,Denver
Denver,Denver,80239,32229.0,1171.0,6.5,1.3,2776.0,401.0,8.1,5.6,3356.0,395.0,9.9,4.6,3621.0,418.0,5.6,2.8,4111.0,468.0,8.2,3.9,7307.0,565.0,7.6,2.3,4726.0,524.0,4.9,2.4,2048.0,257.0,2.0,1.8,1473.0,242.0,0.0,4,1831.0,310.0,2.8,4.6,980.0,192.0,9.8,14.6,402R-00736,11080 East 47th Avenue,Denver
Denver,Denver,80239,32229.0,1171.0,6.5,1.3,2776.0,401.0,8.1,5.6,3356.0,395.0,9.9,4.6,3621.0,418.0,5.6,2.8,4111.0,468.0,8.2,3.9,7307.0,565.0,7.6,2.3,4726.0,524.0,4.9,2.4,2048.0,257.0,2.0,1.8,1473.0,242.0,0.0,4,1831.0,310.0,2.8,4.6,980.0,192.0,9.8,14.6,402R-00710,111 South Madison Street Suite 111,Denver
