City_x,County,Zipcode,Total Population 2013,Total Population 2013 Margin of Error,Total Unemployment 2013,Total Unemployment 2013 margin of Error,Age Group 16-19 2013,Age Group 16-19 2013 Margin of Error,Age Group 16-19 2013 Unemployment,Age Group 16-19 2013 Unemployment Margin of Error,Age Group 20-24 2013,Age Group 20-24 2013 Margin of Error,Age Group 20-24 2013 Unemployment,Age Group 20-24 2013 Unemployment Margin of Error,Age Group 25-44 2013,Age Group 25-44 2013 Margin of Error,Age Group 25-44 2013 Unemployment,Age Group 25-44 2013 Unemployment Margin of Error,Age Group 45-54 2013,Age Group 45-54 2013 Margin of Error,Age Group 45-54 2013 Unemployment,Age Group 45-54 2013 Unemployment Margin of Error,Age Group 55-64 2013,Age Group 55-64 2013 Margin of Error,Age Group 55-64 2013 Unemployment,Age Group 55-64 2013 Unemployment Margin of Error,Age Group 65-74 2013,Age Group 65-74 2013 Margin of Error,Age Group 65-74 2013 Unemployment,Age Group 65-74 2013 Unemployment Margin of Error,Age Group 75+ 2013,Age Group 75+ 2013 Margin of Error,Age Group 75+ 2013 Unemployment,Age Group 75+ 2013 Unemployment Margin of Error,License,Street,City_y
Aurora,Arapahoe,80010,30041.0,978.0,14.6,1.8,2589.0,380.0,24.9,8.6,3627.0,415.0,18.1,4.3,13634.0,719.0,13.2,2.7,4385.0,411.0,15.1,4.2,3261.0,414.0,10.4,4.1,1322.0,206.0,12,8.4,1223.0,215.0,9,16.2,402R-00334,"11900 East 33rd Avenue, Suite 1",Aurora
Aurora,Arapahoe,80010,30041.0,978.0,14.6,1.8,2589.0,380.0,24.9,8.6,3627.0,415.0,18.1,4.3,13634.0,719.0,13.2,2.7,4385.0,411.0,15.1,4.2,3261.0,414.0,10.4,4.1,1322.0,206.0,12,8.4,1223.0,215.0,9,16.2,402R-00293,503 Havana Street,Aurora
Aurora,Arapahoe,80010,30041.0,978.0,14.6,1.8,2589.0,380.0,24.9,8.6,3627.0,415.0,18.1,4.3,13634.0,719.0,13.2,2.7,4385.0,411.0,15.1,4.2,3261.0,414.0,10.4,4.1,1322.0,206.0,12,8.4,1223.0,215.0,9,16.2,402R-00267,"1408 Del Mar Parkway, Units D1 & D2",Aurora
Aurora,Arapahoe,80010,30041.0,978.0,14.6,1.8,2589.0,380.0,24.9,8.6,3627.0,415.0,18.1,4.3,13634.0,719.0,13.2,2.7,4385.0,411.0,15.1,4.2,3261.0,414.0,10.4,4.1,1322.0,206.0,12,8.4,1223.0,215.0,9,16.2,402R-00302,"1450 Havana Street, Suites C & D",Aurora
Aurora,Arapahoe,80010,30041.0,978.0,14.6,1.8,2589.0,380.0,24.9,8.6,3627.0,415.0,18.1,4.3,13634.0,719.0,13.2,2.7,4385.0,411.0,15.1,4.2,3261.0,414.0,10.4,4.1,1322.0,206.0,12,8.4,1223.0,215.0,9,16.2,402R-00301,10455 East Colfax Avenue,Aurora
Aurora,Adams,80011,34490.0,1068.0,13.9,1.5,2764.0,341.0,36.5,12.3,3946.0,526.0,13.4,4.5,13960.0,645.0,12.4,2.2,5456.0,495.0,13.2,3.4,4265.0,411.0,10.2,3.3,2327.0,272.0,15,11.1,1772.0,212.0,26.9,22.9,402R-00290,19201 East Colfax Avenue,Aurora
Aurora,Adams,80011,34490.0,1068.0,13.9,1.5,2764.0,341.0,36.5,12.3,3946.0,526.0,13.4,4.5,13960.0,645.0,12.4,2.2,5456.0,495.0,13.2,3.4,4265.0,411.0,10.2,3.3,2327.0,272.0,15,11.1,1772.0,212.0,26.9,22.9,402R-00333,1401 Peoria Street,Aurora
Aurora,Adams,80011,34490.0,1068.0,13.9,1.5,2764.0,341.0,36.5,12.3,3946.0,526.0,13.4,4.5,13960.0,645.0,12.4,2.2,5456.0,495.0,13.2,3.4,4265.0,411.0,10.2,3.3,2327.0,272.0,15,11.1,1772.0,212.0,26.9,22.9,402R-00323,719 Billings Street,Aurora
Aurora,Adams,80011,34490.0,1068.0,13.9,1.5,2764.0,341.0,36.5,12.3,3946.0,526.0,13.4,4.5,13960.0,645.0,12.4,2.2,5456.0,495.0,13.2,3.4,4265.0,411.0,10.2,3.3,2327.0,272.0,15,11.1,1772.0,212.0,26.9,22.9,402R-00303,14301 East Colfax Avenue,Aurora
Aurora,Arapahoe,80012,36252.0,1085.0,12.3,1.5,2238.0,378.0,49.6,11,3652.0,532.0,16.8,5,13803.0,685.0,9.7,2.1,6028.0,512.0,10,2.7,5281.0,470.0,9.1,3.5,2830.0,326.0,10.4,5.9,2420.0,285.0,0,18.3,402R-00269,"11091 East Mississippi Avenue, Suite A",Aurora
Aurora,Arapahoe,80012,36252.0,1085.0,12.3,1.5,2238.0,378.0,49.6,11,3652.0,532.0,16.8,5,13803.0,685.0,9.7,2.1,6028.0,512.0,10,2.7,5281.0,470.0,9.1,3.5,2830.0,326.0,10.4,5.9,2420.0,285.0,0,18.3,402R-00297,350 South Potomac Street,Aurora
Aurora,Arapahoe,80013,53699.0,1179.0,9.8,1.1,3835.0,507.0,33.7,8.6,4264.0,503.0,12.8,3.7,22270.0,824.0,9.3,1.9,10558.0,622.0,6.7,1.7,8417.0,528.0,7,1.9,3030.0,278.0,10.3,5.8,1325.0,206.0,0,31.3,402R-00377,19151 East Quincy Avenue,Aurora
Aurora,Arapahoe,80013,53699.0,1179.0,9.8,1.1,3835.0,507.0,33.7,8.6,4264.0,503.0,12.8,3.7,22270.0,824.0,9.3,1.9,10558.0,622.0,6.7,1.7,8417.0,528.0,7,1.9,3030.0,278.0,10.3,5.8,1325.0,206.0,0,31.3,402R-00275,16840 East Iliff Avenue,Aurora
Aurora,Arapahoe,80014,30292.0,888.0,8.9,1.5,1397.0,319.0,38.8,16,1934.0,308.0,12.3,5.9,10096.0,592.0,8.1,2.4,4611.0,430.0,7,2.3,4938.0,454.0,7.9,2.7,3546.0,391.0,4.8,4.3,3770.0,314.0,5.1,7.6,402R-00296,1901 South Havana Street,Aurora
Aurora,Arapahoe,80014,30292.0,888.0,8.9,1.5,1397.0,319.0,38.8,16,1934.0,308.0,12.3,5.9,10096.0,592.0,8.1,2.4,4611.0,430.0,7,2.3,4938.0,454.0,7.9,2.7,3546.0,391.0,4.8,4.3,3770.0,314.0,5.1,7.6,402R-00317,"11002 East Yale Avenue, Unit A",Aurora
Aurora,Arapahoe,80014,30292.0,888.0,8.9,1.5,1397.0,319.0,38.8,16,1934.0,308.0,12.3,5.9,10096.0,592.0,8.1,2.4,4611.0,430.0,7,2.3,4938.0,454.0,7.9,2.7,3546.0,391.0,4.8,4.3,3770.0,314.0,5.1,7.6,402R-00579,16821 East Iliff Avenue,Aurora
Aurora,Arapahoe,80014,30292.0,888.0,8.9,1.5,1397.0,319.0,38.8,16,1934.0,308.0,12.3,5.9,10096.0,592.0,8.1,2.4,4611.0,430.0,7,2.3,4938.0,454.0,7.9,2.7,3546.0,391.0,4.8,4.3,3770.0,314.0,5.1,7.6,402R-00300,3179 South Peoria Court,Aurora
Aurora,Arapahoe,80015,48239.0,892.0,7.5,0.9,4265.0,410.0,36.1,7.8,3206.0,415.0,12.6,3.7,19045.0,642.0,6.3,1.3,10465.0,485.0,4.4,1.4,7365.0,470.0,5.9,1.9,2658.0,294.0,4.6,3.6,1235.0,181.0,0,68,402R-00364,19005 East Quincy Avenue,Aurora
Aurora,Arapahoe,80015,48239.0,892.0,7.5,0.9,4265.0,410.0,36.1,7.8,3206.0,415.0,12.6,3.7,19045.0,642.0,6.3,1.3,10465.0,485.0,4.4,1.4,7365.0,470.0,5.9,1.9,2658.0,294.0,4.6,3.6,1235.0,181.0,0,68,402R-00305,"4343 South Buckley Road, Unit E",Aurora
Aurora,Arapahoe,80015,48239.0,892.0,7.5,0.9,4265.0,410.0,36.1,7.8,3206.0,415.0,12.6,3.7,19045.0,642.0,6.3,1.3,10465.0,485.0,4.4,1.4,7365.0,470.0,5.9,1.9,2658.0,294.0,4.6,3.6,1235.0,181.0,0,68,402R-00666,19370 East Quincy Avenue,Aurora
Aurora,Arapahoe,80016,31212.0,669.0,4.3,0.9,2360.0,342.0,22.9,10.1,2080.0,339.0,5,3.3,11806.0,571.0,3.1,1.1,6462.0,463.0,3.8,1.6,4567.0,404.0,3.6,1.5,2952.0,276.0,4.9,4.9,985.0,240.0,0,36,402R-00304,6260 South Gun Club Road,Aurora
Aurora,Arapahoe,80016,31212.0,669.0,4.3,0.9,2360.0,342.0,22.9,10.1,2080.0,339.0,5,3.3,11806.0,571.0,3.1,1.1,6462.0,463.0,3.8,1.6,4567.0,404.0,3.6,1.5,2952.0,276.0,4.9,4.9,985.0,240.0,0,36,402R-00316,14655 East Arapahoe Road,Aurora
Aurora,Arapahoe,80017,25211.0,947.0,12.4,1.8,1869.0,348.0,53.7,15.7,2580.0,488.0,18.1,7.3,11104.0,575.0,10,2.2,4377.0,529.0,9.1,4.2,3274.0,346.0,10.1,3.3,1557.0,165.0,5.4,6.1,450.0,134.0,0,44.7,402R-00307,1712 South Chambers Road,Aurora
Commerce City,Adams,80022,30967.0,850.0,11.6,1.7,2528.0,341.0,37.4,9.2,2332.0,342.0,19.6,7.2,13144.0,592.0,8.1,2.4,4987.0,433.0,13.3,3.5,4343.0,419.0,8.9,4,2304.0,324.0,3.1,2.7,1329.0,256.0,0,53.3,402R-00655,5846 Dahlia Street,Commerce City
Commerce City,Adams,80022,30967.0,850.0,11.6,1.7,2528.0,341.0,37.4,9.2,2332.0,342.0,19.6,7.2,13144.0,592.0,8.1,2.4,4987.0,433.0,13.3,3.5,4343.0,419.0,8.9,4,2304.0,324.0,3.1,2.7,1329.0,256.0,0,53.3,402R-00688,5301 Vasquez Boulevard Unit 101,Commerce City
Commerce City,Adams,80022,30967.0,850.0,11.6,1.7,2528.0,341.0,37.4,9.2,2332.0,342.0,19.6,7.2,13144.0,592.0,8.1,2.4,4987.0,433.0,13.3,3.5,4343.0,419.0,8.9,4,2304.0,324.0,3.1,2.7,1329.0,256.0,0,53.3,402R-00712,5715 Fairfax Street,Commerce City
Commerce City,Adams,80022,30967.0,850.0,11.6,1.7,2528.0,341.0,37.4,9.2,2332.0,342.0,19.6,7.2,13144.0,592.0,8.1,2.4,4987.0,433.0,13.3,3.5,4343.0,419.0,8.9,4,2304.0,324.0,3.1,2.7,1329.0,256.0,0,53.3,402R-00774,5385 Quebec Street,Commerce City
Commerce City,Adams,80022,30967.0,850.0,11.6,1.7,2528.0,341.0,37.4,9.2,2332.0,342.0,19.6,7.2,13144.0,592.0,8.1,2.4,4987.0,433.0,13.3,3.5,4343.0,419.0,8.9,4,2304.0,324.0,3.1,2.7,1329.0,256.0,0,53.3,402R-00577,5844 Dahlia Street,Commerce City
Commerce City,Adams,80022,30967.0,850.0,11.6,1.7,2528.0,341.0,37.4,9.2,2332.0,342.0,19.6,7.2,13144.0,592.0,8.1,2.4,4987.0,433.0,13.3,3.5,4343.0,419.0,8.9,4,2304.0,324.0,3.1,2.7,1329.0,256.0,0,53.3,402R-00550,5433 Quebec Street,Commerce City
Lafayette,Boulder,80026,21334.0,412.0,8.4,1.7,1149.0,245.0,16.8,13.8,1515.0,284.0,13.1,6.5,7729.0,485.0,5.4,2.3,4345.0,389.0,8.9,3.4,3858.0,336.0,12.1,4,1651.0,211.0,7.8,9.2,1087.0,255.0,0,22.9,402R-00703,1669 Coal Creek Drive,Lafayette
Lafayette,Boulder,80026,21334.0,412.0,8.4,1.7,1149.0,245.0,16.8,13.8,1515.0,284.0,13.1,6.5,7729.0,485.0,5.4,2.3,4345.0,389.0,8.9,3.4,3858.0,336.0,12.1,4,1651.0,211.0,7.8,9.2,1087.0,255.0,0,22.9,402R-00215,"400 West South Boulder Road, Suite 2700",Lafayette
Lafayette,Boulder,80026,21334.0,412.0,8.4,1.7,1149.0,245.0,16.8,13.8,1515.0,284.0,13.1,6.5,7729.0,485.0,5.4,2.3,4345.0,389.0,8.9,3.4,3858.0,336.0,12.1,4,1651.0,211.0,7.8,9.2,1087.0,255.0,0,22.9,402R-00678,1325 South Public Road,Lafayette
Louisville,Boulder,80027,24595.0,368.0,4.8,0.9,1736.0,253.0,21.3,8.7,1929.0,351.0,4.7,3.6,9082.0,386.0,2.2,1.2,5653.0,360.0,5.8,2.1,3894.0,356.0,6.3,2.3,1246.0,147.0,7.3,5.8,1055.0,204.0,0,71.9,402R-00203,"1100 West Dillon Road, Unit D-3",Louisville
Louisville,Boulder,80027,24595.0,368.0,4.8,0.9,1736.0,253.0,21.3,8.7,1929.0,351.0,4.7,3.6,9082.0,386.0,2.2,1.2,5653.0,360.0,5.8,2.1,3894.0,356.0,6.3,2.3,1246.0,147.0,7.3,5.8,1055.0,204.0,0,71.9,402R-00214,"1156 West Dillon Road, Unit 3",Louisville
Wheat Ridge,Jefferson,80033,20427.0,522.0,9.9,1.8,1055.0,211.0,37.7,19.6,1302.0,310.0,22.7,11.8,6454.0,469.0,7.8,2.9,3810.0,354.0,7.7,3.4,3237.0,370.0,9,3.4,1890.0,238.0,9.8,7.3,2679.0,317.0,0,24.8,402R-00763,10185 West 49th Avenue,Wheat Ridge
Wheat Ridge,Jefferson,80033,20427.0,522.0,9.9,1.8,1055.0,211.0,37.7,19.6,1302.0,310.0,22.7,11.8,6454.0,469.0,7.8,2.9,3810.0,354.0,7.7,3.4,3237.0,370.0,9,3.4,1890.0,238.0,9.8,7.3,2679.0,317.0,0,24.8,402R-00154,4800 Lamar Street,Wheat Ridge
Wheat Ridge,Jefferson,80033,20427.0,522.0,9.9,1.8,1055.0,211.0,37.7,19.6,1302.0,310.0,22.7,11.8,6454.0,469.0,7.8,2.9,3810.0,354.0,7.7,3.4,3237.0,370.0,9,3.4,1890.0,238.0,9.8,7.3,2679.0,317.0,0,24.8,402R-00184,9085 West 44th Avenue,Wheat Ridge
Wheat Ridge,Jefferson,80033,20427.0,522.0,9.9,1.8,1055.0,211.0,37.7,19.6,1302.0,310.0,22.7,11.8,6454.0,469.0,7.8,2.9,3810.0,354.0,7.7,3.4,3237.0,370.0,9,3.4,1890.0,238.0,9.8,7.3,2679.0,317.0,0,24.8,402R-00153,4845 Van Gordon Street,Wheat Ridge
Englewood,Arapahoe,80110,16866.0,591.0,11,2,971.0,220.0,36.1,18.8,1605.0,275.0,14.6,7.3,6740.0,517.0,9,2.7,3007.0,292.0,12,4.9,2112.0,225.0,6.6,3.1,1186.0,208.0,6.4,6.6,1245.0,170.0,0,34.8,402R-00757,2800 West Hampden Avenue,Sheridan
Englewood,Arapahoe,80110,16866.0,591.0,11,2,971.0,220.0,36.1,18.8,1605.0,275.0,14.6,7.3,6740.0,517.0,9,2.7,3007.0,292.0,12,4.9,2112.0,225.0,6.6,3.1,1186.0,208.0,6.4,6.6,1245.0,170.0,0,34.8,402R-00737,3926 South Federal Boulevard,Sheridan
Englewood,Arapahoe,80110,16866.0,591.0,11,2,971.0,220.0,36.1,18.8,1605.0,275.0,14.6,7.3,6740.0,517.0,9,2.7,3007.0,292.0,12,4.9,2112.0,225.0,6.6,3.1,1186.0,208.0,6.4,6.6,1245.0,170.0,0,34.8,402R-00652,5005 South Federal Boulevard,Englewood
Englewood,Arapahoe,80110,16866.0,591.0,11,2,971.0,220.0,36.1,18.8,1605.0,275.0,14.6,7.3,6740.0,517.0,9,2.7,3007.0,292.0,12,4.9,2112.0,225.0,6.6,3.1,1186.0,208.0,6.4,6.6,1245.0,170.0,0,34.8,402R-00743,3318 South Federal Boulevard,Sheridan
Englewood,Arapahoe,80110,16866.0,591.0,11,2,971.0,220.0,36.1,18.8,1605.0,275.0,14.6,7.3,6740.0,517.0,9,2.7,3007.0,292.0,12,4.9,2112.0,225.0,6.6,3.1,1186.0,208.0,6.4,6.6,1245.0,170.0,0,34.8,402R-00715,4444 South Federal Boulevard,Sheridan
Englewood,Arapahoe,80113,17234.0,580.0,8.8,1.6,750.0,161.0,18.1,14.8,1267.0,259.0,16,8.1,5859.0,387.0,7.1,2.5,3384.0,390.0,8.7,3.8,3132.0,310.0,8.3,3.2,1345.0,177.0,11.5,8.2,1497.0,280.0,9.5,8.8,402R-00659,4332 South Broadway,Englewood
Littleton,Jefferson,80123,35804.0,950.0,6.5,1.2,2120.0,285.0,27.6,9.5,2495.0,369.0,9.1,4,11742.0,618.0,4.9,1.4,6922.0,489.0,6.5,3,6531.0,424.0,5.2,2.1,3618.0,303.0,4,3.6,2376.0,224.0,0,18.8,402R-00380,7870 West Quincy Avenue,Denver
Littleton,Jefferson,80127,34756.0,694.0,5.6,0.9,2820.0,296.0,28.6,8.3,2044.0,285.0,8.1,4.8,10475.0,436.0,4.6,1.6,8854.0,470.0,2.3,1,6492.0,439.0,6.3,2.2,2657.0,270.0,3.9,3.8,1414.0,196.0,0,36.3,402R-00590,4550 South Kipling Street #4,Denver
Denver,Denver,80202,10631.0,798.0,6.7,3,258.0,169.0,41.8,35.4,1583.0,409.0,0,2.5,5543.0,651.0,4.3,2.7,1237.0,268.0,16.2,12.2,1175.0,172.0,18.8,15.1,551.0,129.0,18.5,21.6,284.0,95.0,0,54.1,402R-00081,"1617 Wazee Street, Unit B",Denver
Denver,Denver,80202,10631.0,798.0,6.7,3,258.0,169.0,41.8,35.4,1583.0,409.0,0,2.5,5543.0,651.0,4.3,2.7,1237.0,268.0,16.2,12.2,1175.0,172.0,18.8,15.1,551.0,129.0,18.5,21.6,284.0,95.0,0,54.1,402R-00027,"910 16th Street, Suite 805",Denver
Denver,Denver,80202,10631.0,798.0,6.7,3,258.0,169.0,41.8,35.4,1583.0,409.0,0,2.5,5543.0,651.0,4.3,2.7,1237.0,268.0,16.2,12.2,1175.0,172.0,18.8,15.1,551.0,129.0,18.5,21.6,284.0,95.0,0,54.1,402R-00068,1201 20th Street,Denver
Denver,Denver,80202,10631.0,798.0,6.7,3,258.0,169.0,41.8,35.4,1583.0,409.0,0,2.5,5543.0,651.0,4.3,2.7,1237.0,268.0,16.2,12.2,1175.0,172.0,18.8,15.1,551.0,129.0,18.5,21.6,284.0,95.0,0,54.1,402R-00070,1538 Wazee Street Suit 100,Denver
Denver,Denver,80202,10631.0,798.0,6.7,3,258.0,169.0,41.8,35.4,1583.0,409.0,0,2.5,5543.0,651.0,4.3,2.7,1237.0,268.0,16.2,12.2,1175.0,172.0,18.8,15.1,551.0,129.0,18.5,21.6,284.0,95.0,0,54.1,402R-00056,"403 16th Street, Suite 1",Denver
Denver,Denver,80202,10631.0,798.0,6.7,3,258.0,169.0,41.8,35.4,1583.0,409.0,0,2.5,5543.0,651.0,4.3,2.7,1237.0,268.0,16.2,12.2,1175.0,172.0,18.8,15.1,551.0,129.0,18.5,21.6,284.0,95.0,0,54.1,402R-00054,"1620 Market Street, Suite 5W",Denver
Denver,Denver,80202,10631.0,798.0,6.7,3,258.0,169.0,41.8,35.4,1583.0,409.0,0,2.5,5543.0,651.0,4.3,2.7,1237.0,268.0,16.2,12.2,1175.0,172.0,18.8,15.1,551.0,129.0,18.5,21.6,284.0,95.0,0,54.1,402R-00700,1995 Wewatta Street,Denver
Denver,Denver,80203,19041.0,820.0,4.6,1.2,76.0,67.0,54.5,54.5,2913.0,424.0,2.1,1.7,10938.0,569.0,5,1.5,1884.0,371.0,4.2,3.7,1833.0,333.0,4.8,3.1,873.0,174.0,12,17.1,524.0,130.0,0,45.8,402R-00237,"70 Broadway, Suite 50",Denver
Denver,Denver,80203,19041.0,820.0,4.6,1.2,76.0,67.0,54.5,54.5,2913.0,424.0,2.1,1.7,10938.0,569.0,5,1.5,1884.0,371.0,4.2,3.7,1833.0,333.0,4.8,3.1,873.0,174.0,12,17.1,524.0,130.0,0,45.8,402R-00142,"1 Broadway, Unit A-150",Denver
Denver,Denver,80203,19041.0,820.0,4.6,1.2,76.0,67.0,54.5,54.5,2913.0,424.0,2.1,1.7,10938.0,569.0,5,1.5,1884.0,371.0,4.2,3.7,1833.0,333.0,4.8,3.1,873.0,174.0,12,17.1,524.0,130.0,0,45.8,402R-00083,970 Lincoln Street,Denver
Denver,Denver,80203,19041.0,820.0,4.6,1.2,76.0,67.0,54.5,54.5,2913.0,424.0,2.1,1.7,10938.0,569.0,5,1.5,1884.0,371.0,4.2,3.7,1833.0,333.0,4.8,3.1,873.0,174.0,12,17.1,524.0,130.0,0,45.8,402R-00111,"3980 Franklin Street, Unit 101",Denver
Denver,Denver,80203,19041.0,820.0,4.6,1.2,76.0,67.0,54.5,54.5,2913.0,424.0,2.1,1.7,10938.0,569.0,5,1.5,1884.0,371.0,4.2,3.7,1833.0,333.0,4.8,3.1,873.0,174.0,12,17.1,524.0,130.0,0,45.8,402R-00112,1660 North Pearl Street,Denver
Denver,Denver,80203,19041.0,820.0,4.6,1.2,76.0,67.0,54.5,54.5,2913.0,424.0,2.1,1.7,10938.0,569.0,5,1.5,1884.0,371.0,4.2,3.7,1833.0,333.0,4.8,3.1,873.0,174.0,12,17.1,524.0,130.0,0,45.8,402R-00408,105 East 7th Avenue,Denver
Denver,Denver,80203,19041.0,820.0,4.6,1.2,76.0,67.0,54.5,54.5,2913.0,424.0,2.1,1.7,10938.0,569.0,5,1.5,1884.0,371.0,4.2,3.7,1833.0,333.0,4.8,3.1,873.0,174.0,12,17.1,524.0,130.0,0,45.8,402R-00479,745 East 6th Avenue,Denver
Denver,Denver,80203,19041.0,820.0,4.6,1.2,76.0,67.0,54.5,54.5,2913.0,424.0,2.1,1.7,10938.0,569.0,5,1.5,1884.0,371.0,4.2,3.7,1833.0,333.0,4.8,3.1,873.0,174.0,12,17.1,524.0,130.0,0,45.8,402R-00076,20 East 9th Avenue,Denver
Denver,Denver,80203,19041.0,820.0,4.6,1.2,76.0,67.0,54.5,54.5,2913.0,424.0,2.1,1.7,10938.0,569.0,5,1.5,1884.0,371.0,4.2,3.7,1833.0,333.0,4.8,3.1,873.0,174.0,12,17.1,524.0,130.0,0,45.8,402R-00769,1250 Grant Street,Denver
Denver,Denver,80203,19041.0,820.0,4.6,1.2,76.0,67.0,54.5,54.5,2913.0,424.0,2.1,1.7,10938.0,569.0,5,1.5,1884.0,371.0,4.2,3.7,1833.0,333.0,4.8,3.1,873.0,174.0,12,17.1,524.0,130.0,0,45.8,402R-00340,260 Broadway,Denver
Denver,Denver,80203,19041.0,820.0,4.6,1.2,76.0,67.0,54.5,54.5,2913.0,424.0,2.1,1.7,10938.0,569.0,5,1.5,1884.0,371.0,4.2,3.7,1833.0,333.0,4.8,3.1,873.0,174.0,12,17.1,524.0,130.0,0,45.8,402R-00449,852 North Broadway,Denver
Denver,Denver,80203,19041.0,820.0,4.6,1.2,76.0,67.0,54.5,54.5,2913.0,424.0,2.1,1.7,10938.0,569.0,5,1.5,1884.0,371.0,4.2,3.7,1833.0,333.0,4.8,3.1,873.0,174.0,12,17.1,524.0,130.0,0,45.8,402R-00031,330 East Colfax Avenue,Denver
Denver,Denver,80204,23559.0,938.0,11.1,2.2,1625.0,309.0,20.7,12.1,2883.0,345.0,14.3,5.5,10688.0,717.0,10.1,2.6,2922.0,390.0,13,5.3,2709.0,318.0,6.8,3,1590.0,173.0,5.9,6.2,1142.0,168.0,16,20.3,402R-00055,2059 West 9th Avenue,Denver
Denver,Denver,80204,23559.0,938.0,11.1,2.2,1625.0,309.0,20.7,12.1,2883.0,345.0,14.3,5.5,10688.0,717.0,10.1,2.6,2922.0,390.0,13,5.3,2709.0,318.0,6.8,3,1590.0,173.0,5.9,6.2,1142.0,168.0,16,20.3,402R-00187,445 Federal Boulevard,Denver
Denver,Denver,80204,23559.0,938.0,11.1,2.2,1625.0,309.0,20.7,12.1,2883.0,345.0,14.3,5.5,10688.0,717.0,10.1,2.6,2922.0,390.0,13,5.3,2709.0,318.0,6.8,3,1590.0,173.0,5.9,6.2,1142.0,168.0,16,20.3,402R-00105,1269 Elati Street,Denver
Denver,Denver,80204,23559.0,938.0,11.1,2.2,1625.0,309.0,20.7,12.1,2883.0,345.0,14.3,5.5,10688.0,717.0,10.1,2.6,2922.0,390.0,13,5.3,2709.0,318.0,6.8,3,1590.0,173.0,5.9,6.2,1142.0,168.0,16,20.3,402R-00361,4801 West Colfax Avenue,Denver
Denver,Denver,80204,23559.0,938.0,11.1,2.2,1625.0,309.0,20.7,12.1,2883.0,345.0,14.3,5.5,10688.0,717.0,10.1,2.6,2922.0,390.0,13,5.3,2709.0,318.0,6.8,3,1590.0,173.0,5.9,6.2,1142.0,168.0,16,20.3,402R-00396,1133 Bannock Street,Denver
Denver,Denver,80204,23559.0,938.0,11.1,2.2,1625.0,309.0,20.7,12.1,2883.0,345.0,14.3,5.5,10688.0,717.0,10.1,2.6,2922.0,390.0,13,5.3,2709.0,318.0,6.8,3,1590.0,173.0,5.9,6.2,1142.0,168.0,16,20.3,402R-00126,990 West 6th Avenue Suite #5,Denver
Denver,Denver,80204,23559.0,938.0,11.1,2.2,1625.0,309.0,20.7,12.1,2883.0,345.0,14.3,5.5,10688.0,717.0,10.1,2.6,2922.0,390.0,13,5.3,2709.0,318.0,6.8,3,1590.0,173.0,5.9,6.2,1142.0,168.0,16,20.3,402R-00152,"1355 Santa Fe Drive, Suite F",Denver
Denver,Denver,80204,23559.0,938.0,11.1,2.2,1625.0,309.0,20.7,12.1,2883.0,345.0,14.3,5.5,10688.0,717.0,10.1,2.6,2922.0,390.0,13,5.3,2709.0,318.0,6.8,3,1590.0,173.0,5.9,6.2,1142.0,168.0,16,20.3,402R-00005,"777 Canosa Court, Unit 102",Denver
Denver,Denver,80204,23559.0,938.0,11.1,2.2,1625.0,309.0,20.7,12.1,2883.0,345.0,14.3,5.5,10688.0,717.0,10.1,2.6,2922.0,390.0,13,5.3,2709.0,318.0,6.8,3,1590.0,173.0,5.9,6.2,1142.0,168.0,16,20.3,402R-00543,419 West 13th Avenue,Denver
Denver,Denver,80204,23559.0,938.0,11.1,2.2,1625.0,309.0,20.7,12.1,2883.0,345.0,14.3,5.5,10688.0,717.0,10.1,2.6,2922.0,390.0,13,5.3,2709.0,318.0,6.8,3,1590.0,173.0,5.9,6.2,1142.0,168.0,16,20.3,402R-00045,1630 North Federal Boulevard,Denver
Denver,Denver,80204,23559.0,938.0,11.1,2.2,1625.0,309.0,20.7,12.1,2883.0,345.0,14.3,5.5,10688.0,717.0,10.1,2.6,2922.0,390.0,13,5.3,2709.0,318.0,6.8,3,1590.0,173.0,5.9,6.2,1142.0,168.0,16,20.3,402R-00756,2895 West 8th Avenue,Denver
Denver,Denver,80204,23559.0,938.0,11.1,2.2,1625.0,309.0,20.7,12.1,2883.0,345.0,14.3,5.5,10688.0,717.0,10.1,2.6,2922.0,390.0,13,5.3,2709.0,318.0,6.8,3,1590.0,173.0,5.9,6.2,1142.0,168.0,16,20.3,402R-00515,3937 West Colfax Avenue,Denver
Denver,Denver,80204,23559.0,938.0,11.1,2.2,1625.0,309.0,20.7,12.1,2883.0,345.0,14.3,5.5,10688.0,717.0,10.1,2.6,2922.0,390.0,13,5.3,2709.0,318.0,6.8,3,1590.0,173.0,5.9,6.2,1142.0,168.0,16,20.3,402R-00613,1136 Yuma Court,Denver
Denver,Denver,80205,23906.0,959.0,12.5,2,993.0,227.0,38,18.9,2004.0,466.0,19,8.3,12377.0,651.0,8.6,1.8,3661.0,533.0,20.9,6,2426.0,286.0,15.1,7.1,1234.0,197.0,0,12.9,1211.0,172.0,25.3,20.5,402R-00253,"2119 Larimer Street, Suite 1",Denver
Denver,Denver,80205,23906.0,959.0,12.5,2,993.0,227.0,38,18.9,2004.0,466.0,19,8.3,12377.0,651.0,8.6,1.8,3661.0,533.0,20.9,6,2426.0,286.0,15.1,7.1,1234.0,197.0,0,12.9,1211.0,172.0,25.3,20.5,402R-00053,3054 Larimer Street,Denver
