City,County,Zipcode,Total Population 2012,Total Population 2012 Margin of Error,Total Unemployment 2012,Total Unemployment 2012 margin of Error,Age Group 16-19 2012,Age Group 16-19 2012 Margin of Error,Age Group 16-19 2012 Unemployment,Age Group 16-19 2012 Unemployment Margin of Error,Age Group 20-24 2012,Age Group 20-24 2012 Margin of Error,Age Group 20-24 2012 Unemployment,Age Group 20-24 2012 Unemployment Margin of Error,Age Group 25-44 2012,Age Group 25-44 2012 Margin of Error,Age Group 25-44 2012 Unemployment,Age Group 25-44 2012 Unemployment Margin of Error,Age Group 45-54 2012,Age Group 45-54 2012 Margin of Error,Age Group 45-54 2012 Unemployment,Age Group 45-54 2012 Unemployment Margin of Error,Age Group 55-64 2012,Age Group 55-64 2012 Margin of Error,Age Group 55-64 2012 Unemployment,Age Group 55-64 2012 Unemployment Margin of Error,Age Group 65-74 2012,Age Group 65-74 2012 Margin of Error,Age Group 65-74 2012 Unemployment,Age Group 65-74 2012 Unemployment Margin of Error,Age Group 75+ 2012,Age Group 75+ 2012 Margin of Error,Age Group 75+ 2012 Unemployment,Age Group 75+ 2012 Unemployment Margin of Error
Las Animas,Bent,81054,4199.0,231.0,20.8,6.6,194.0,87.0,10.7,21.8,286.0,112.0,50.3,25.6,1679.0,200.0,15.1,13,686.0,113.0,17,14.1,648.0,75.0,22.5,16.4,403.0,66.0,0,40.1,303.0,46.0,30,38.1
La Veta,Huerfano,81055,1266.0,168.0,8,5.9,45.0,39.0,0,79.5,20.0,28.0,0,100,158.0,69.0,13.2,16.2,225.0,62.0,14.8,16.8,281.0,76.0,3.4,5.6,342.0,78.0,0,28.1,195.0,79.0,0,100
Mc Clave,Bent,81057,356.0,113.0,1.6,3,43.0,34.0,0,100,17.0,14.0,0,100,109.0,59.0,3.7,7.3,86.0,48.0,0,37.3,42.0,25.0,0,67.2,6.0,7.0,0,100,53.0,27.0,0,100
Manzanola,Otero,81058,936.0,365.0,9.9,6,79.0,43.0,17.9,27,30.0,32.0,28.6,45.5,291.0,253.0,17.2,12.5,213.0,85.0,7.1,9.4,133.0,50.0,0,37,91.0,30.0,2.9,5.8,99.0,41.0,0,100
Model,Las Animas,81059,271.0,204.0,7.6,10.7,14.0,18.0,0,100,13.0,23.0,0,100,178.0,163.0,13.7,19.7,25.0,25.0,0,82.3,20.0,15.0,0,74.6,9.0,9.0,0,100,12.0,14.0,0,100
Olney Springs,Crowley,81062,1668.0,248.0,36,15.8,84.0,49.0,50,50,227.0,90.0,52.9,32,840.0,180.0,39.6,26.9,260.0,78.0,0,37.9,127.0,55.0,25,32.6,99.0,47.0,0,100,31.0,24.0,-,**
Ordway,Crowley,81063,2235.0,306.0,16.6,12.5,161.0,106.0,11.3,13.6,95.0,57.0,5.9,14.4,853.0,201.0,17.9,16.6,444.0,96.0,5.4,5.9,314.0,55.0,43.2,34.3,185.0,44.0,0,88.8,183.0,45.0,0,100
Pritchett,Baca,81064,268.0,60.0,0.5,1.2,31.0,19.0,0,88.8,10.0,11.0,0,97.3,77.0,35.0,0,37,62.0,27.0,1.9,4.4,32.0,15.0,0,60.4,38.0,25.0,0,74.6,18.0,10.0,0,100
Rocky Ford,Otero,81067,4521.0,230.0,15.2,4.5,353.0,98.0,55.9,23.3,296.0,116.0,45.5,23.4,1156.0,153.0,16.6,6.7,742.0,118.0,4,5.2,788.0,138.0,2,2.9,716.0,95.0,11.6,12.7,470.0,86.0,0,36.7
Rye,Pueblo,81069,1490.0,237.0,10.1,8.8,80.0,48.0,58.3,52.2,19.0,16.0,0,97.3,259.0,109.0,0,15.4,261.0,96.0,0,20.4,430.0,152.0,16,16.9,249.0,128.0,0,45.4,192.0,78.0,-,**
Sheridan Lake,Kiowa,81071,222.0,45.0,0,23.3,15.0,10.0,0,100,4.0,4.0,0,100,71.0,23.0,0,44.4,45.0,16.0,0,48.1,20.0,12.0,0,70.6,40.0,21.0,0,82.3,27.0,13.0,0,100
Springfield,Baca,81073,1456.0,100.0,1.9,1.5,48.0,22.0,0,68.8,54.0,26.0,13.5,18.8,389.0,59.0,1.8,2.4,217.0,42.0,0,16.8,305.0,42.0,2.6,3.6,192.0,36.0,0,37,251.0,40.0,0,92.8
Sugar City,Crowley,81076,506.0,161.0,15,15.8,43.0,42.0,66.7,48.7,79.0,59.0,35.9,45.9,67.0,46.0,25,25.6,129.0,64.0,0,37.3,116.0,42.0,1.3,3.5,36.0,22.0,0,92.8,36.0,23.0,-,**
Swink,Otero,81077,348.0,110.0,4.5,6.3,20.0,17.0,0,68.8,27.0,24.0,0,64.2,78.0,44.0,12.2,14.8,74.0,52.0,0,44,70.0,42.0,0,55.3,36.0,30.0,0,100,43.0,31.0,-,**
Trinchera,Las Animas,81081,64.0,29.0,10,15.7,0.0,12.0,-,**,0.0,12.0,-,**,3.0,5.0,100,100,20.0,14.0,0,82.3,15.0,16.0,0,85.4,18.0,19.0,-,**,8.0,12.0,-,**
Trinidad,Las Animas,81082,10157.0,279.0,9,2.3,660.0,79.0,24.6,16.5,801.0,93.0,10.1,6.4,2680.0,152.0,6.3,3.1,2019.0,92.0,10.2,5.3,1840.0,105.0,9.8,6.1,1151.0,94.0,4.6,6.9,1006.0,58.0,3.9,7.2
Two Buttes,Baca,81084,75.0,31.0,0,49.3,11.0,10.0,-,**,3.0,5.0,0,100,10.0,9.0,0,100,18.0,14.0,0,74.6,12.0,9.0,0,92.8,12.0,12.0,0,100,9.0,8.0,-,**
Vilas,Baca,81087,94.0,34.0,5.9,9.8,2.0,3.0,-,**,0.0,12.0,-,**,34.0,20.0,11.8,16.6,19.0,15.0,0,70.6,15.0,15.0,0,79.5,2.0,4.0,-,**,22.0,16.0,-,**
Walsenburg,Huerfano,81089,3528.0,214.0,14.7,5.3,125.0,87.0,20.8,45.1,257.0,118.0,19.6,16.1,962.0,134.0,14.2,15.5,503.0,125.0,25.2,10.8,637.0,137.0,2.7,4.8,460.0,91.0,13.4,17,584.0,87.0,0,68.8
Walsh,Baca,81090,921.0,115.0,3.8,2.3,95.0,34.0,0,41.1,24.0,16.0,0,70.6,227.0,65.0,6,4.6,157.0,41.0,6.4,5.9,133.0,38.0,0,33.2,137.0,34.0,0,44.4,148.0,43.0,0,67.2
Weston,Las Animas,81091,701.0,132.0,9.8,6.3,38.0,33.0,0,100,49.0,45.0,35.7,27.5,133.0,54.0,8.3,8.8,108.0,49.0,8.7,12,187.0,63.0,4.2,7.2,148.0,50.0,7.9,11.5,38.0,20.0,-,**
Wiley,Prowers,81092,650.0,131.0,7.7,5.7,37.0,21.0,22.2,37,60.0,42.0,16.7,25.4,187.0,72.0,0.6,1.3,177.0,52.0,10.5,9,109.0,50.0,7.8,11.7,35.0,24.0,0,100,45.0,26.0,0,100
Alamosa,Alamosa,81101,11609.0,204.0,10.6,3.1,1556.0,244.0,19.7,12,1271.0,237.0,20.5,12.5,3451.0,182.0,11,6.3,2044.0,102.0,5.6,3.9,1653.0,108.0,2.8,3.7,999.0,79.0,0,15.9,635.0,80.0,0,48.1
Alamosa,Alamosa,81102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antonito,Conejos,81120,1575.0,172.0,10.2,4,40.0,27.0,0,100,105.0,45.0,63.8,32.4,433.0,104.0,9.2,8.7,310.0,86.0,2.7,3,331.0,63.0,6.2,5.3,209.0,54.0,0,54.4,147.0,41.0,0,68.8
Arboles,Archuleta,81121,168.0,66.0,12.9,14.6,0.0,12.0,-,**,22.0,24.0,9.1,19.6,16.0,16.0,36.4,57.2,29.0,20.0,0,62.8,73.0,34.0,17.1,20.7,20.0,17.0,0,100,8.0,12.0,-,**
Bayfield,La Plata,81122,6008.0,595.0,6.9,2.9,316.0,110.0,35.2,28.8,187.0,79.0,5.2,9.4,1944.0,323.0,5.4,3,1390.0,231.0,2.7,2.3,1279.0,211.0,7.5,8.9,471.0,119.0,41.2,41,421.0,115.0,-,**
Blanca,Costilla,81123,769.0,167.0,10.6,8.2,102.0,59.0,0,45.4,63.0,50.0,9.5,16.9,159.0,85.0,17.6,17.2,126.0,57.0,6.1,10.4,138.0,61.0,14.5,23.1,110.0,49.0,8.3,12.4,71.0,41.0,0,88.8
Capulin,Conejos,81124,91.0,58.0,0,38.2,0.0,12.0,-,**,30.0,31.0,0,56.2,13.0,19.0,0,85.4,12.0,21.0,0,100,15.0,21.0,0,79.5,21.0,25.0,-,**,0.0,12.0,-,**
Center,Rio Grande,81125,2573.0,191.0,5.7,2.6,251.0,63.0,14.4,13.8,269.0,47.0,3.5,5.5,859.0,147.0,6,4.6,430.0,85.0,4.1,3.8,398.0,80.0,6.3,5.9,138.0,53.0,0,55.3,228.0,52.0,0,72.5
Chama,Costilla,81126,147.0,60.0,0,37,13.0,12.0,0,85.4,0.0,12.0,-,**,31.0,30.0,0,55.3,0.0,12.0,-,**,22.0,33.0,-,**,68.0,40.0,0,61.6,13.0,15.0,-,**
Chimney Rock,Archuleta,81127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chromo,Archuleta,81128,57.0,40.0,0,65.6,0.0,12.0,-,**,0.0,12.0,-,**,15.0,24.0,0,79.5,5.0,7.0,-,**,11.0,15.0,-,**,17.0,18.0,0,100,9.0,14.0,-,**
Conejos,Conejos,81129,168.0,83.0,0,38.8,9.0,13.0,-,**,15.0,21.0,0,79.5,34.0,22.0,0,100,26.0,27.0,0,100,49.0,30.0,0,52,11.0,15.0,-,**,24.0,27.0,-,**
Creede,Mineral,81130,667.0,110.0,1.1,2.7,7.0,7.0,0,100,35.0,23.0,0,57.1,60.0,35.0,0,41.5,111.0,38.0,4.7,11.3,179.0,55.0,0,25.8,195.0,66.0,0,38.8,80.0,28.0,0,100
Crestone,Saguache,81131,923.0,133.0,13.7,5.8,40.0,24.0,37.5,43.5,6.0,13.0,0,100,193.0,66.0,22.3,16.3,206.0,63.0,10,10.9,240.0,66.0,8.6,8.6,220.0,53.0,6.1,8.3,18.0,14.0,-,**
Del Norte,Rio Grande,81132,2414.0,276.0,9,3.2,159.0,68.0,48.1,40.9,169.0,72.0,27.2,21.1,682.0,163.0,7,6.3,521.0,113.0,3.5,2.9,440.0,104.0,10.2,8.4,269.0,66.0,2.2,6,174.0,64.0,0,46.9
Fort Garland,Costilla,81133,833.0,171.0,18.6,11.6,95.0,64.0,53.4,50,83.0,53.0,0,38.2,87.0,51.0,19.7,23.5,182.0,82.0,18.3,16.8,183.0,75.0,0,30.1,132.0,60.0,61.5,51.7,71.0,33.0,0,92.8
Garcia,Costilla,81134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Homelake,Rio Grande,81135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hooper,Alamosa,81136,164.0,54.0,13.7,13.9,12.0,12.0,-,**,11.0,9.0,54.5,42.3,36.0,20.0,23.5,31.2,25.0,20.0,0,82.3,36.0,22.0,0,60.4,33.0,17.0,0,100,11.0,15.0,-,**
Ignacio,La Plata,81137,4353.0,345.0,7.7,2.3,400.0,88.0,22.8,13.6,382.0,117.0,18.4,15.1,1144.0,194.0,7.9,4.4,1069.0,134.0,3.9,2.5,794.0,136.0,4.5,3.5,375.0,73.0,9,10.6,189.0,58.0,0,100
Jaroso,Costilla,81138,63.0,60.0,0,100,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**,51.0,59.0,-,**,0.0,12.0,-,**,12.0,20.0,0,100
La Jara,Conejos,81140,1909.0,212.0,10.6,4.8,188.0,60.0,55,26.9,204.0,63.0,11.6,10.8,426.0,99.0,3.9,4.9,391.0,98.0,3.9,5.1,243.0,71.0,18.5,21.6,200.0,60.0,0,52.8,257.0,55.0,0,70.6
Manassa,Conejos,81141,1002.0,131.0,5.7,3.1,111.0,43.0,30,32.9,56.0,28.0,9.5,14.6,361.0,83.0,5.3,5.5,148.0,47.0,0,27.3,154.0,43.0,2.6,4.4,91.0,30.0,0,61.6,81.0,35.0,0,100
Moffat,Saguache,81143,472.0,104.0,9.2,7,21.0,19.0,0,97.3,21.0,17.0,50,50,48.0,38.0,13.3,19.6,118.0,53.0,4.5,8.6,179.0,66.0,10.1,13,65.0,23.0,0,76.9,20.0,17.0,-,**
Monte Vista,Rio Grande,81144,5724.0,296.0,8.1,3.1,419.0,142.0,2,3.3,406.0,126.0,16.3,16.5,1607.0,205.0,6.5,4.3,1143.0,120.0,12.4,7.7,1046.0,124.0,1.7,2.7,518.0,87.0,0,37.6,585.0,79.0,0,64.2
Mosca,Alamosa,81146,545.0,136.0,0.6,1.1,54.0,41.0,0,62.8,23.0,19.0,0,64.2,131.0,59.0,1.9,3.5,77.0,42.0,0,36.1,169.0,68.0,0,25.4,45.0,26.0,0,100,46.0,29.0,-,**
Pagosa Springs,Archuleta,81147,9522.0,213.0,10.8,3.4,843.0,245.0,8.6,13.9,449.0,198.0,22.6,22.5,2019.0,227.0,7.5,5.5,1877.0,158.0,11.9,5.8,2319.0,102.0,11,5.4,1251.0,53.0,13.7,19.6,764.0,60.0,0,48.1
Romeo,Conejos,81148,360.0,77.0,11.7,8,53.0,23.0,23.1,20.2,19.0,19.0,71.4,42.3,138.0,56.0,3.7,5.4,41.0,24.0,5.3,8.5,54.0,26.0,0,74.6,37.0,20.0,0,100,18.0,14.0,-,**
Saguache,Saguache,81149,874.0,135.0,8.8,6,37.0,32.0,0,70.6,31.0,26.0,0,61.6,182.0,62.0,7.1,8.1,191.0,61.0,12.2,11.9,237.0,71.0,11.8,15.6,160.0,55.0,4.5,7.6,36.0,23.0,-,**
Sanford,Conejos,81151,1113.0,171.0,6.4,3.8,74.0,41.0,43.8,56,92.0,44.0,6,9.7,291.0,95.0,7.4,8.7,206.0,59.0,3.2,5.6,217.0,69.0,5,5.1,140.0,57.0,5.6,10,93.0,38.0,0,100
San Luis,Costilla,81152,1060.0,171.0,17.6,10.6,68.0,66.0,0,55.3,12.0,16.0,0,100,267.0,103.0,36.1,18.2,202.0,71.0,0,24.6,192.0,59.0,0,36.4,179.0,43.0,0,58.2,140.0,38.0,-,**
San Pablo,Costilla,81153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Fork,Rio Grande,81154,1146.0,216.0,13.2,9,125.0,82.0,10.4,21.8,95.0,76.0,61.1,41.3,252.0,99.0,3.5,5.7,80.0,39.0,0,44.4,227.0,71.0,0,28.5,235.0,70.0,0,50.6,132.0,53.0,-,**
Villa Grove,Saguache,81155,221.0,76.0,6,9.2,0.0,12.0,-,**,0.0,12.0,-,**,19.0,20.0,0,70.6,38.0,30.0,0,60.4,97.0,44.0,12.7,20,48.0,30.0,0,61.6,19.0,15.0,0,100
Pagosa Springs,Archuleta,81157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salida,Chaffee,81201,7491.0,354.0,7,2.6,377.0,108.0,0,28.3,459.0,137.0,13.2,14.1,2113.0,215.0,8.9,3.9,1374.0,206.0,7.7,5.6,1438.0,189.0,2.2,2.6,908.0,112.0,0,16.4,822.0,127.0,0,58.2
Almont,Gunnison,81210,265.0,134.0,0,38.5,13.0,21.0,-,**,0.0,12.0,-,**,16.0,25.0,0,76.9,30.0,34.0,0,100,70.0,57.0,0,49.3,108.0,74.0,-,**,28.0,35.0,-,**
Buena Vista,Chaffee,81211,6183.0,408.0,8.2,5.2,164.0,97.0,33.7,36.2,320.0,127.0,27.3,21,1921.0,271.0,1.6,2.6,1069.0,183.0,2.4,2.8,1260.0,191.0,12.3,12.3,965.0,122.0,21.7,29.2,484.0,107.0,0,44
Canon City,Fremont,81212,26109.0,592.0,7,1.7,1050.0,165.0,26.6,14.7,1938.0,230.0,7.9,6.2,8902.0,395.0,5.8,2.3,4774.0,297.0,5.8,2.6,4041.0,254.0,4.3,3.1,2840.0,169.0,9.2,6.4,2564.0,169.0,21.1,29.4
Canon City,Fremont,81215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cimarron,Montrose,81220,127.0,64.0,0,43.1,0.0,12.0,-,**,17.0,41.0,-,**,0.0,12.0,-,**,18.0,41.0,0,72.5,56.0,36.0,0,61.6,32.0,24.0,0,100,4.0,10.0,-,**
Coal Creek,Fremont,81221,211.0,60.0,14.1,11.9,3.0,5.0,-,**,3.0,4.0,0,100,31.0,20.0,13.3,20.9,47.0,30.0,11.8,20.6,49.0,29.0,12.5,23.2,34.0,27.0,66.7,66.7,44.0,30.0,-,**
Coaldale,Fremont,81222,175.0,78.0,14.1,14.8,11.0,18.0,0,100,0.0,12.0,-,**,54.0,32.0,0,47.5,37.0,42.0,69.2,31.8,59.0,43.0,0,46.4,7.0,11.0,0,100,7.0,12.0,-,**
Cotopaxi,Fremont,81223,1402.0,259.0,5.2,6.1,72.0,49.0,-,**,20.0,20.0,12.5,30,199.0,113.0,20.8,30.4,339.0,127.0,3,4.9,390.0,137.0,0,30.1,289.0,95.0,0,41.1,93.0,65.0,-,**
Crested Butte,Gunnison,81224,2842.0,286.0,6.5,3.4,133.0,78.0,5.5,9.6,107.0,71.0,30.5,26.8,1376.0,227.0,5.4,4.6,620.0,138.0,5.7,5.5,443.0,120.0,5.2,7.3,119.0,70.0,0,54.4,44.0,41.0,-,**
Crested Butte,Gunnison,81225,707.0,194.0,6.7,6.9,9.0,15.0,0,100,84.0,68.0,29.8,40.6,284.0,101.0,5.6,7.7,150.0,90.0,0,22,106.0,50.0,0,35.2,52.0,41.0,0,53.6,22.0,25.0,-,**
Florence,Fremont,81226,7933.0,438.0,10.3,4.2,419.0,136.0,27.3,26.4,429.0,166.0,13.1,14.3,3439.0,414.0,9.6,7.4,1443.0,192.0,9.2,6,1049.0,190.0,3.8,3.5,683.0,134.0,9.4,18,471.0,118.0,0,92.8
Monarch,Chaffee,81227,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**
Granite,Chaffee,81228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gunnison,Gunnison,81230,7740.0,427.0,6,2.2,792.0,177.0,22.5,19.2,1457.0,189.0,11.4,7.7,2548.0,291.0,3,3,1041.0,158.0,0.6,1,1102.0,129.0,5.6,4.2,480.0,105.0,5.3,8.3,320.0,79.0,0,85.4
Gunnison,Gunnison,81231,657.0,194.0,36.1,10.8,567.0,199.0,38.5,11.2,90.0,39.0,20.5,28.6,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**
Hillside,Fremont,81232,66.0,57.0,32.3,32.1,10.0,17.0,100,97.3,0.0,12.0,-,**,4.0,9.0,0,100,6.0,12.0,0,100,0.0,12.0,-,**,0.0,12.0,-,**,46.0,51.0,0,92.8
Howard,Fremont,81233,1063.0,202.0,7.5,7.9,7.0,13.0,0,100,103.0,89.0,0,37.6,125.0,67.0,23.2,25.8,124.0,60.0,0,30.4,358.0,115.0,5.3,8.6,226.0,78.0,0,49.9,120.0,63.0,0,97.3
Lake City,Hinsdale,81235,591.0,109.0,4.4,4.5,1.0,2.0,-,**,9.0,10.0,0,100,113.0,67.0,2.3,4.5,133.0,56.0,13.4,14.6,175.0,70.0,0,29,114.0,39.0,0,48.1,46.0,30.0,0,100
Nathrop,Chaffee,81236,872.0,194.0,6.8,9.5,12.0,20.0,0,88.8,0.0,12.0,-,**,101.0,70.0,0,28.5,195.0,135.0,19.1,22.4,241.0,104.0,0,29.4,161.0,70.0,0,61.6,162.0,84.0,-,**
Ohio City,Gunnison,81237,72.0,69.0,28.1,39.7,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**,45.0,60.0,35.6,59.3,12.0,19.0,0,88.8,0.0,12.0,-,**,15.0,22.0,-,**
Parlin,Gunnison,81239,41.0,52.0,0,55.3,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**,41.0,52.0,0,55.3,0.0,12.0,-,**,0.0,12.0,-,**
Penrose,Fremont,81240,3221.0,302.0,4.8,3,205.0,86.0,35.1,47.5,47.0,46.0,0,52.8,829.0,187.0,8.7,6.8,541.0,137.0,0.5,0.8,756.0,153.0,0,7.8,527.0,159.0,15.3,24.2,316.0,107.0,0,68.8
Pitkin,Gunnison,81241,71.0,38.0,0,100,0.0,12.0,-,**,0.0,12.0,-,**,2.0,3.0,-,**,5.0,9.0,-,**,28.0,27.0,0,100,11.0,11.0,0,100,25.0,25.0,-,**
Poncha Springs,Chaffee,81242,769.0,189.0,10.5,7,109.0,85.0,18.3,34.3,83.0,61.0,0,32.9,160.0,84.0,15.2,20.4,154.0,78.0,10.4,13.2,123.0,52.0,12.5,21.1,54.0,32.0,0,67.2,86.0,59.0,0,92.8
Powderhorn,Gunnison,81243,64.0,36.0,16,24.9,0.0,12.0,-,**,0.0,12.0,-,**,14.0,16.0,28.6,54.5,0.0,12.0,-,**,21.0,20.0,0,92.8,29.0,27.0,-,**,0.0,12.0,-,**
Rockvale,Fremont,81244,208.0,69.0,15.5,20.1,0.0,12.0,-,**,16.0,26.0,100,76.9,101.0,50.0,0,31.4,16.0,18.0,0,100,38.0,29.0,0,100,23.0,18.0,100,100,14.0,12.0,-,**
Gunnison,Gunnison,81247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sargents,Saguache,81248,33.0,49.0,0,53.6,0.0,12.0,-,**,0.0,12.0,-,**,33.0,49.0,0,53.6,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**
Twin Lakes,Lake,81251,71.0,54.0,0,43.1,6.0,13.0,-,**,0.0,12.0,-,**,31.0,34.0,0,55.3,24.0,29.0,0,97.3,10.0,15.0,0,97.3,0.0,12.0,-,**,0.0,12.0,-,**
Westcliffe,Custer,81252,3217.0,199.0,17.8,8.9,178.0,86.0,20.7,31.9,107.0,61.0,9.4,16.2,520.0,143.0,5.5,5.6,678.0,177.0,34,22.2,952.0,188.0,16.9,14,493.0,114.0,0,29.7,289.0,106.0,0,76.9
Wetmore,Custer,81253,366.0,125.0,0,15.4,13.0,18.0,-,**,0.0,12.0,-,**,64.0,69.0,0,38.5,91.0,77.0,0,43.5,109.0,56.0,0,33.5,22.0,23.0,0,82.3,67.0,47.0,-,**
Florence,Fremont,81290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Durango,La Plata,81301,24195.0,586.0,6.2,1.5,2039.0,248.0,23.4,8,2998.0,212.0,11.4,4.5,8019.0,429.0,4.2,2.4,3877.0,304.0,1.2,0.9,3875.0,260.0,6.3,3,2038.0,188.0,4.1,6.9,1349.0,150.0,0,43.1
Durango,La Plata,81302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Durango,La Plata,81303,6257.0,431.0,5.7,2.1,308.0,109.0,20.5,22.7,511.0,172.0,8.7,9.5,1917.0,303.0,4.2,4,1364.0,192.0,5.2,3.3,1150.0,168.0,5.9,3.2,672.0,126.0,0,14.7,335.0,77.0,0,60.4
Cahone,Dolores,81320,264.0,76.0,3.4,5.6,0.0,12.0,-,**,0.0,12.0,-,**,13.0,20.0,0,85.4,61.0,37.0,0,46.4,74.0,32.0,0,45.9,69.0,27.0,0,97.3,47.0,36.0,100,100
Cortez,Montezuma,81321,11176.0,380.0,13.6,2.8,788.0,134.0,20.6,13.6,677.0,175.0,35.3,21.3,3404.0,264.0,14.7,5,1789.0,214.0,9.2,4.7,2039.0,207.0,6.9,4.4,1220.0,161.0,8.4,10.1,1259.0,152.0,40.5,44.5
Dolores,Montezuma,81323,3955.0,371.0,7.6,3.6,193.0,82.0,8.6,12,260.0,132.0,18.6,18.4,1125.0,220.0,3.4,3.3,866.0,168.0,10,7.7,734.0,143.0,0,7.9,534.0,130.0,29.6,24.2,243.0,91.0,0,55.3
Dove Creek,Dolores,81324,936.0,108.0,11.5,7.2,34.0,28.0,0,100,25.0,27.0,64,59,282.0,88.0,9.2,11,142.0,42.0,10.6,14.1,176.0,65.0,11.4,10.7,164.0,58.0,0,49.4,113.0,52.0,0,89.4
Egnar,San Miguel,81325,92.0,58.0,8.3,15,5.0,6.0,100,100,0.0,12.0,-,**,40.0,46.0,0,52,20.0,32.0,0,68.8,19.0,24.0,-,**,0.0,12.0,-,**,8.0,11.0,-,**
Hesperus,La Plata,81326,1803.0,195.0,5.2,3.1,169.0,66.0,6.1,9.7,120.0,76.0,0,30.4,446.0,87.0,6.7,6.8,344.0,86.0,0,12.8,465.0,108.0,9.1,6,175.0,64.0,0,45.4,84.0,37.0,0,100
Lewis,Montezuma,81327,569.0,176.0,3,4.8,35.0,31.0,45,55,8.0,12.0,-,**,88.0,100.0,0,45.9,112.0,68.0,0,30.9,205.0,135.0,0,23.5,42.0,42.0,0,68.8,79.0,50.0,-,**
Mancos,Montezuma,81328,3401.0,324.0,9.8,3.9,122.0,49.0,0,45.4,230.0,109.0,13.5,17.7,752.0,172.0,16.1,8.8,677.0,105.0,6,4.5,875.0,184.0,8.8,8.6,453.0,118.0,0,28.5,292.0,103.0,0,64.2
Marvel,La Plata,81329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mesa Verde National Park,Montezuma,81330,8.0,11.0,0,100,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**,8.0,11.0,0,100,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**
Pleasant View,Montezuma,81331,169.0,115.0,0,33.2,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**,70.0,63.0,0,49.3,32.0,27.0,0,92.8,67.0,105.0,0,54.4,0.0,12.0,-,**
Rico,Dolores,81332,214.0,56.0,5.5,6.3,11.0,13.0,0,100,11.0,13.0,0,92.8,103.0,48.0,0,28.1,30.0,22.0,23.3,23.1,25.0,23.0,16.7,37.4,23.0,16.0,-,**,11.0,12.0,-,**
Towaoc,Montezuma,81334,966.0,158.0,10,7.5,143.0,67.0,0,47.5,115.0,80.0,58.5,37.7,318.0,96.0,7,8.9,234.0,57.0,0,18,75.0,41.0,5.8,9.1,70.0,34.0,0,88.8,11.0,18.0,-,**
Yellow Jacket,Montezuma,81335,125.0,115.0,29.5,55.9,0.0,12.0,-,**,0.0,12.0,-,**,23.0,33.0,100,64.2,0.0,12.0,-,**,102.0,110.0,0,41.5,0.0,12.0,-,**,0.0,12.0,-,**
Montrose,Montrose,81401,17739.0,530.0,10,2.5,841.0,171.0,25.8,19.4,1134.0,155.0,22.2,10.8,5508.0,299.0,10.8,3.5,2827.0,327.0,5,2.8,3108.0,260.0,4.3,3,2403.0,234.0,11,10.6,1918.0,213.0,0,32.9
Montrose,Montrose,81402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin,Delta,81410,1320.0,205.0,3.8,3.6,65.0,39.0,0,58.2,8.0,14.0,0,100,184.0,79.0,10.3,14.8,220.0,89.0,3.4,6.2,350.0,131.0,3.1,5.5,273.0,116.0,0,28.3,220.0,77.0,-,**
Bedrock,Montrose,81411,18.0,20.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**,18.0,20.0,-,**,0.0,12.0,-,**
Cedaredge,Delta,81413,4323.0,268.0,13.6,4.8,228.0,88.0,38.8,28.4,231.0,99.0,22.2,18.3,836.0,137.0,10,6.3,671.0,124.0,15.7,9.7,927.0,186.0,9.5,6.6,809.0,152.0,10.5,10,621.0,108.0,0,54.4
Cory,Delta,81414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
